prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the physician supplied them the chicken .,SUPPLY,THE,to,a daughter showed you a flower .,SHOW,A,to,-41.38737106323242,-38.946170806884766,-41.03786087036133,-36.45835876464844
the physician supplied us the juice .,SUPPLY,THE,to,a husband showed you a telephone .,SHOW,A,to,-45.39480209350586,-42.40566253662109,-44.513031005859375,-41.0127067565918
the soldier supplied them the juice .,SUPPLY,THE,to,an attorney showed you a tea .,SHOW,A,to,-47.11686325073242,-43.5207633972168,-48.66716384887695,-43.882606506347656
the hero supplied them the chocolate .,SUPPLY,THE,to,a girl showed us a ball .,SHOW,A,to,-33.80870819091797,-32.4464225769043,-35.15996170043945,-31.57021713256836
the cop supplied it the bottle .,SUPPLY,THE,to,a son showed them a cheese .,SHOW,A,to,-42.35333633422852,-41.49136352539063,-44.61804962158203,-40.67064666748047
the cop supplied me the tea .,SUPPLY,THE,to,a husband showed her a salad .,SHOW,A,to,-43.91808319091797,-41.14761734008789,-44.74409866333008,-39.47899627685547
the president supplied you the tea .,SUPPLY,THE,to,an author showed me a cigarette .,SHOW,A,to,-41.58633804321289,-39.03369522094727,-43.47477722167969,-37.61714172363281
the daughter supplied me the meal .,SUPPLY,THE,to,a singer showed you a pie .,SHOW,A,to,-44.54387283325195,-40.77985382080078,-45.634552001953125,-40.08844375610352
the father supplied me the knife .,SUPPLY,THE,to,a worker showed them a salad .,SHOW,A,to,-45.96569442749024,-42.41485595703125,-46.13423156738281,-41.590370178222656
the hero supplied you the motor .,SUPPLY,THE,to,a physician showed it a cigarette .,SHOW,A,to,-44.31401824951172,-43.939247131347656,-43.69544219970703,-40.86805725097656
the chief supplied us the anchor .,SUPPLY,THE,to,an aunt showed me a tea .,SHOW,A,to,-47.06649017333984,-40.18865966796875,-49.048377990722656,-38.75069046020508
the secretary supplied him the juice .,SUPPLY,THE,to,a guy showed you a beer .,SHOW,A,to,-36.66836166381836,-33.616336822509766,-37.83598709106445,-32.82986831665039
the woman supplied you the coffee .,SUPPLY,THE,to,a son showed us a glass .,SHOW,A,to,-42.09912109375,-38.63132095336914,-46.60927963256836,-40.08501434326172
the employer supplied her the hat .,SUPPLY,THE,to,a reader showed you a meal .,SHOW,A,to,-51.15269470214844,-44.43315887451172,-50.3917121887207,-42.98372268676758
the kid supplied her the anchor .,SUPPLY,THE,to,a guest showed you a ball .,SHOW,A,to,-46.63862228393555,-44.94103240966797,-45.82451248168945,-43.71150207519531
the woman supplied you the coffee .,SUPPLY,THE,to,a friend showed me a tea .,SHOW,A,to,-35.200401306152344,-32.84498977661133,-40.55461502075195,-35.6091194152832
the singer supplied you the coat .,SUPPLY,THE,to,a kid showed me a glass .,SHOW,A,to,-41.20268630981445,-37.51919937133789,-42.99264144897461,-36.24742126464844
a sheriff supplied us a juice .,SUPPLY,A,to,the physician showed me the coat .,SHOW,THE,to,-39.00531005859375,-36.39992904663086,-39.68458938598633,-35.6768913269043
a professor supplied them a salad .,SUPPLY,A,to,the doctor showed him the juice .,SHOW,THE,to,-32.65290832519531,-29.873414993286133,-34.04034805297852,-30.520544052124023
a candidate supplied us a beer .,SUPPLY,A,to,the hero showed him the pie .,SHOW,THE,to,-44.55781936645508,-40.04095458984375,-44.14530563354492,-38.334205627441406
a scientist supplied us a beer .,SUPPLY,A,to,the parent showed me the salad .,SHOW,THE,to,-42.29135513305664,-39.49425506591797,-44.13396835327149,-38.67707824707031
an aunt supplied me a meal .,SUPPLY,A,to,the partner showed them the television .,SHOW,THE,to,-40.18659973144531,-38.92625427246094,-39.60392761230469,-37.80509185791016
a mayor supplied them a bottle .,SUPPLY,A,to,the girl showed you the plate .,SHOW,THE,to,-35.098731994628906,-33.88384246826172,-35.02448272705078,-33.94017791748047
a winner supplied me a camera .,SUPPLY,A,to,the son showed him the crystal .,SHOW,THE,to,-40.55192565917969,-38.01187896728516,-40.54682922363281,-37.62164688110352
a minister supplied him a salad .,SUPPLY,A,to,the guy showed us the juice .,SHOW,THE,to,-38.92490768432617,-36.64967346191406,-38.25,-34.774444580078125
a hero supplied them a salad .,SUPPLY,A,to,the nurse showed me the crystal .,SHOW,THE,to,-36.1910514831543,-34.70880889892578,-37.86103820800781,-35.03800201416016
a singer supplied us a candy .,SUPPLY,A,to,the physician showed me the tea .,SHOW,THE,to,-37.52001953125,-34.80426025390625,-37.53830337524414,-33.88821792602539
a cop supplied it a coffee .,SUPPLY,A,to,the employer showed us the chicken .,SHOW,THE,to,-40.69448852539063,-37.79196548461914,-41.96993255615234,-36.09030532836914
a mother supplied us a tea .,SUPPLY,A,to,the leader showed you the coffee .,SHOW,THE,to,-37.634056091308594,-36.25148010253906,-38.34057235717773,-35.096431732177734
a candidate supplied us a juice .,SUPPLY,A,to,the mayor showed them the bag .,SHOW,THE,to,-40.01371383666992,-36.75431823730469,-39.20785140991211,-34.9771842956543
a chief supplied us a candy .,SUPPLY,A,to,the cop showed him the flower .,SHOW,THE,to,-36.00151062011719,-34.149837493896484,-36.81745147705078,-33.420040130615234
an adult supplied you a coffee .,SUPPLY,A,to,the secretary showed them the tea .,SHOW,THE,to,-37.319786071777344,-35.824974060058594,-40.36831283569336,-36.60699462890625
a daughter supplied you a chocolate .,SUPPLY,A,to,the sheriff showed me the bowl .,SHOW,THE,to,-38.096378326416016,-35.82356643676758,-39.95505905151367,-36.25553894042969
a guy supplied them a meal .,SUPPLY,A,to,the opponent showed us the coffee .,SHOW,THE,to,-42.81734848022461,-40.3016242980957,-43.46258163452149,-40.45585632324219
a wife supplied me a chicken .,SUPPLY,A,to,the leader showed them the instrument .,SHOW,THE,to,-38.0105094909668,-36.43376922607422,-39.14088821411133,-36.20547866821289
an adult supplied you a cheese .,SUPPLY,A,to,the buddy showed it the cigarette .,SHOW,THE,to,-38.41758346557617,-38.34528732299805,-40.78326034545898,-39.07463836669922
a guest supplied us a coffee .,SUPPLY,A,to,the adult showed him the candy .,SHOW,THE,to,-37.47826766967773,-36.43520736694336,-39.51841354370117,-37.14181137084961
a daughter supplied us a chicken .,SUPPLY,A,to,the prince showed them the juice .,SHOW,THE,to,-41.089134216308594,-39.18851089477539,-41.86351776123047,-38.74222183227539
a cop supplied you a meal .,SUPPLY,A,to,the president showed me the beer .,SHOW,THE,to,-40.70232009887695,-36.95490264892578,-43.02767562866211,-38.12516403198242
a child supplied them a tea .,SUPPLY,A,to,the wife showed me the beer .,SHOW,THE,to,-33.09388732910156,-31.92993354797364,-34.75159454345703,-32.000831604003906
a woman supplied me a salad .,SUPPLY,A,to,the wife showed you the telephone .,SHOW,THE,to,-41.705379486083984,-39.23421478271485,-41.46103286743164,-38.78360366821289
a mother supplied them a tea .,SUPPLY,A,to,the husband showed you the coffee .,SHOW,THE,to,-34.68691635131836,-32.960384368896484,-35.10900115966797,-32.23929977416992
the corporation designed me the coat .,DESIGN,THE,for,a scientist showed you a chicken .,SHOW,A,to,-45.10606384277344,-40.80385208129883,-44.68025207519531,-39.70097351074219
the husband designed them the wire .,DESIGN,THE,for,a bishop showed you a coffee .,SHOW,A,to,-47.678001403808594,-43.29121780395508,-46.48380279541016,-41.01993179321289
the band designed us the motor .,DESIGN,THE,for,a cousin showed me a tea .,SHOW,A,to,-50.18746948242188,-42.05632019042969,-48.61909866333008,-40.98580932617188
the administration designed him the bag .,DESIGN,THE,for,a singer showed us a cheese .,SHOW,A,to,-47.596946716308594,-41.75492858886719,-43.818878173828125,-38.99653244018555
the company designed him the cup .,DESIGN,THE,for,a king showed it a tea .,SHOW,A,to,-44.15928268432617,-40.72344207763672,-41.22020721435547,-36.53065490722656
the wife designed us the gun .,DESIGN,THE,for,an actor showed you a chicken .,SHOW,A,to,-48.20064163208008,-43.16825485229492,-46.7362174987793,-41.17914581298828
the aunt designed us the pot .,DESIGN,THE,for,a soldier showed them a tea .,SHOW,A,to,-48.1560173034668,-42.5769157409668,-47.273197174072266,-40.94784927368164
the bishop designed them the iron .,DESIGN,THE,for,a minister showed him a tea .,SHOW,A,to,-44.77643203735352,-38.35762405395508,-41.52334976196289,-35.32685089111328
the company designed him the log .,DESIGN,THE,for,a daughter showed you a flower .,SHOW,A,to,-43.14231491088867,-40.05854797363281,-41.369102478027344,-37.67781448364258
the secretary designed him the knife .,DESIGN,THE,for,a husband showed you a telephone .,SHOW,A,to,-45.97010803222656,-41.80966567993164,-41.6601791381836,-37.91691589355469
the company designed him the coat .,DESIGN,THE,for,an attorney showed you a tea .,SHOW,A,to,-50.17871856689453,-45.37261962890625,-46.58730697631836,-42.87232208251953
the company designed it the card .,DESIGN,THE,for,a girl showed us a ball .,SHOW,A,to,-37.926795959472656,-35.809818267822266,-36.6590461730957,-35.35447311401367
the administration designed us the iron .,DESIGN,THE,for,a son showed them a cheese .,SHOW,A,to,-48.77679061889648,-44.03998947143555,-42.34043884277344,-38.6938705444336
the worker designed me the cigarette .,DESIGN,THE,for,a husband showed her a salad .,SHOW,A,to,-44.30589294433594,-41.73247909545898,-43.24407577514648,-38.080204010009766
the son designed you the flower .,DESIGN,THE,for,an author showed me a cigarette .,SHOW,A,to,-41.65188217163086,-39.24567031860352,-42.64806365966797,-37.21306610107422
the business designed us the television .,DESIGN,THE,for,a singer showed you a pie .,SHOW,A,to,-47.01806640625,-42.5081787109375,-45.68621063232422,-39.885841369628906
the guy designed it the cup .,DESIGN,THE,for,a worker showed them a salad .,SHOW,A,to,-43.8304557800293,-40.35678482055664,-43.01741027832031,-39.42214584350586
the worker designed her the coat .,DESIGN,THE,for,a physician showed it a cigarette .,SHOW,A,to,-43.60322952270508,-42.35335540771485,-42.74867630004883,-41.051788330078125
the winner designed him the bowl .,DESIGN,THE,for,an aunt showed me a tea .,SHOW,A,to,-47.32300567626953,-40.6148681640625,-46.2061653137207,-39.22360229492188
the band designed us the ball .,DESIGN,THE,for,a guy showed you a beer .,SHOW,A,to,-42.86763000488281,-38.13872146606445,-38.83080291748047,-33.89983367919922
the child designed me the television .,DESIGN,THE,for,a son showed us a glass .,SHOW,A,to,-45.87914276123047,-39.4130744934082,-42.070308685302734,-36.73046875
the singer designed it the gun .,DESIGN,THE,for,a reader showed you a meal .,SHOW,A,to,-48.99607467651367,-44.296424865722656,-47.84239196777344,-43.670108795166016
the lawyer designed me the telephone .,DESIGN,THE,for,a guest showed you a ball .,SHOW,A,to,-45.83281326293945,-42.281959533691406,-43.78159713745117,-39.146610260009766
the teacher designed you the bag .,DESIGN,THE,for,a friend showed me a tea .,SHOW,A,to,-41.099639892578125,-34.89512252807617,-40.20839309692383,-33.19501495361328
the prince designed you the card .,DESIGN,THE,for,a kid showed me a glass .,SHOW,A,to,-42.19698715209961,-38.45771408081055,-42.23168563842773,-36.5582160949707
a mother designed us a wire .,DESIGN,A,for,the physician showed me the coat .,SHOW,THE,to,-37.763633728027344,-35.490318298339844,-37.82908248901367,-34.572452545166016
an army designed her a bowl .,DESIGN,A,for,the doctor showed him the juice .,SHOW,THE,to,-34.79640579223633,-32.658775329589844,-31.955564498901367,-30.89533424377441
a scientist designed you a jacket .,DESIGN,A,for,the hero showed him the pie .,SHOW,THE,to,-42.865478515625,-38.17748260498047,-42.993778228759766,-37.98789978027344
an actor designed us a crystal .,DESIGN,A,for,the parent showed me the salad .,SHOW,THE,to,-45.4184684753418,-42.08757019042969,-43.29939270019531,-40.47342300415039
an adult designed me a log .,DESIGN,A,for,the partner showed them the television .,SHOW,THE,to,-46.33919525146485,-43.10562896728516,-42.59302520751953,-39.5727424621582
an actor designed her a computer .,DESIGN,A,for,the girl showed you the plate .,SHOW,THE,to,-41.63187789916992,-37.77952575683594,-37.948726654052734,-36.07356262207031
a buddy designed us a ball .,DESIGN,A,for,the son showed him the crystal .,SHOW,THE,to,-43.16053009033203,-38.1036491394043,-42.66537857055664,-37.85429382324219
an employee designed you a plate .,DESIGN,A,for,the guy showed us the juice .,SHOW,THE,to,-39.27935791015625,-36.20037078857422,-40.633056640625,-36.25585174560547
a colonel designed it a guitar .,DESIGN,A,for,the nurse showed me the crystal .,SHOW,THE,to,-38.18219757080078,-34.959529876708984,-37.802490234375,-34.19529724121094
a girl designed you a camera .,DESIGN,A,for,the physician showed me the tea .,SHOW,THE,to,-42.548824310302734,-38.52614974975586,-43.43336486816406,-38.57149887084961
a prince designed him a button .,DESIGN,A,for,the employer showed us the chicken .,SHOW,THE,to,-42.38459014892578,-39.352027893066406,-43.224700927734375,-37.41752624511719
a scientist designed them a motor .,DESIGN,A,for,the leader showed you the coffee .,SHOW,THE,to,-41.45954895019531,-37.67698669433594,-41.07374572753906,-37.34294891357422
a mother designed me a bottle .,DESIGN,A,for,the mayor showed them the bag .,SHOW,THE,to,-40.9702262878418,-38.028770446777344,-41.67593002319336,-38.167022705078125
a club designed it a motor .,DESIGN,A,for,the cop showed him the flower .,SHOW,THE,to,-39.32175827026367,-36.098907470703125,-40.25909805297852,-36.66836929321289
a corporation designed it a gun .,DESIGN,A,for,the secretary showed them the tea .,SHOW,THE,to,-42.8660888671875,-38.01028823852539,-41.93400573730469,-38.03285217285156
an actress designed you a coat .,DESIGN,A,for,the sheriff showed me the bowl .,SHOW,THE,to,-41.01673889160156,-37.6595458984375,-43.49420928955078,-37.51470947265625
a nurse designed me a hat .,DESIGN,A,for,the opponent showed us the coffee .,SHOW,THE,to,-48.06004333496094,-43.9321403503418,-47.15169906616211,-42.32230758666992
a worker designed us a knife .,DESIGN,A,for,the leader showed them the instrument .,SHOW,THE,to,-32.81600570678711,-31.40284919738769,-33.59596633911133,-31.218053817749023
an army designed us a motor .,DESIGN,A,for,the buddy showed it the cigarette .,SHOW,THE,to,-42.83028411865234,-43.5489616394043,-42.96323013305664,-43.09735870361328
a corporation designed them a key .,DESIGN,A,for,the adult showed him the candy .,SHOW,THE,to,-38.69159698486328,-38.21226501464844,-38.04020309448242,-36.543941497802734
a corporation designed it a motor .,DESIGN,A,for,the prince showed them the juice .,SHOW,THE,to,-42.1303939819336,-39.58709716796875,-42.28887939453125,-39.5283432006836
a hero designed them a flower .,DESIGN,A,for,the president showed me the beer .,SHOW,THE,to,-37.60126876831055,-33.33152389526367,-38.889747619628906,-33.38822937011719
a company designed them a camera .,DESIGN,A,for,the wife showed me the beer .,SHOW,THE,to,-38.790321350097656,-35.48691177368164,-38.11118698120117,-35.108367919921875
a scientist designed them a jacket .,DESIGN,A,for,the wife showed you the telephone .,SHOW,THE,to,-41.68696212768555,-36.63241958618164,-39.08127212524414,-33.703495025634766
an adult designed him a log .,DESIGN,A,for,the husband showed you the coffee .,SHOW,THE,to,-42.42903900146485,-38.60913848876953,-39.8611946105957,-35.02603530883789
the teacher took us the telephone .,TAKE,THE,to,a scientist showed you a chicken .,SHOW,A,to,-43.05816268920898,-38.27027893066406,-41.37667465209961,-34.32285690307617
the singer took him the bowl .,TAKE,THE,to,a bishop showed you a coffee .,SHOW,A,to,-47.1003532409668,-43.54612350463867,-44.08014297485352,-40.59077453613281
the worker took him the hat .,TAKE,THE,to,a cousin showed me a tea .,SHOW,A,to,-45.90732955932617,-39.27991485595703,-42.563514709472656,-36.941253662109375
the teacher took you the key .,TAKE,THE,to,a singer showed us a cheese .,SHOW,A,to,-42.23270034790039,-38.17262649536133,-42.774681091308594,-37.44869613647461
the mother took me the instrument .,TAKE,THE,to,a king showed it a tea .,SHOW,A,to,-43.86819839477539,-42.71072006225586,-41.299461364746094,-41.18532180786133
