prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a cousin found a minister a cheese .,FIND,A,for,the son sent the aunt the salad .,SEND,THE,to,-35.901493072509766,-38.15718460083008,-35.59366226196289,-37.30119323730469
an uncle found an administration a cheese .,FIND,A,for,the reader sent the sheriff the chicken .,SEND,THE,to,-41.51688003540039,-45.05317687988281,-43.06470489501953,-44.66915893554688
a worker found a lawyer a card .,FIND,A,for,the brother sent the minister the television .,SEND,THE,to,-43.45463180541992,-45.44732666015625,-42.50416564941406,-42.8639030456543
an uncle found a club a chocolate .,FIND,A,for,the chief sent the son the meal .,SEND,THE,to,-37.09493255615234,-40.20061492919922,-39.1660041809082,-40.33516311645508
a scientist found a club a cheese .,FIND,A,for,the partner sent the band the wire .,SEND,THE,to,-44.15135192871094,-45.51764678955078,-42.27986526489258,-44.38015365600586
a captain found a nurse a chicken .,FIND,A,for,the physician sent the corporation the computer .,SEND,THE,to,-45.16765213012695,-48.38644409179688,-42.9055290222168,-44.7911262512207
an aunt found an uncle an iron .,FIND,A,for,the prince sent the teacher the crystal .,SEND,THE,to,-39.85600662231445,-41.89335632324219,-39.86074066162109,-40.4625358581543
a lady found a corporation a meal .,FIND,A,for,the princess sent the band the pie .,SEND,THE,to,-43.26644134521485,-46.37465286254883,-45.529415130615234,-45.17063903808594
an uncle found a son a book .,FIND,A,for,the friend sent the administration the pie .,SEND,THE,to,-44.0166015625,-47.03176498413086,-42.903587341308594,-45.93693542480469
a teacher found a band a tea .,FIND,A,for,the mother sent the business the juice .,SEND,THE,to,-38.83843612670898,-42.61386489868164,-39.2031364440918,-42.02650833129883
the lady got the administration the beer .,GET,THE,for,a father sent a guy a cup .,SEND,A,to,-43.33746337890625,-42.02529144287109,-43.8495979309082,-41.182647705078125
the kid got the cousin the tea .,GET,THE,for,a friend sent a club a coffee .,SEND,A,to,-39.97061920166016,-42.947383880615234,-39.76914596557617,-39.81322860717773
the worker got the company the pie .,GET,THE,for,a secretary sent a club a salad .,SEND,A,to,-41.31850814819336,-43.078392028808594,-44.17917251586914,-43.310733795166016
the mayor got the army the tea .,GET,THE,for,a writer sent a band a meal .,SEND,A,to,-40.91540145874024,-43.52142333984375,-40.52536010742188,-41.05092239379883
the scientist got the army the juice .,GET,THE,for,a minister sent an actress a beer .,SEND,A,to,-40.9565544128418,-43.99359130859375,-43.13236618041992,-44.24334716796875
the employer got the band the juice .,GET,THE,for,a winner sent a kid a meal .,SEND,A,to,-46.92928695678711,-47.80923080444336,-48.12358856201172,-47.72751235961914
the professor got the employer the pie .,GET,THE,for,a president sent a minister an instrument .,SEND,A,to,-40.27267837524414,-42.58053588867188,-40.7597885131836,-40.42622375488281
the son got the administration the beer .,GET,THE,for,a lawyer sent a man a coffee .,SEND,A,to,-40.04489517211914,-36.68499755859375,-39.554832458496094,-35.719112396240234
the child got the business the tea .,GET,THE,for,a nurse sent a wife a juice .,SEND,A,to,-41.29518508911133,-42.05937194824219,-42.95623397827149,-43.130897521972656
the writer got the band the key .,GET,THE,for,an actress sent a company a beer .,SEND,A,to,-44.44593048095703,-45.02987289428711,-45.15555953979492,-43.89298629760742
the writer got the guest the meal .,GET,THE,for,a mayor sent an employee a chocolate .,SEND,A,to,-42.00334548950195,-45.0551643371582,-43.99969482421875,-44.68163299560547
the professor got the adult the juice .,GET,THE,for,a doctor sent a father a tea .,SEND,A,to,-41.25201797485352,-43.04949951171875,-39.16301345825195,-38.40472030639648
the guest got the actress the plate .,GET,THE,for,a sheriff sent a brother a bottle .,SEND,A,to,-47.54446029663086,-49.20247650146485,-46.61686325073242,-46.50362777709961
the wife got the lawyer the candy .,GET,THE,for,a son sent a corporation a camera .,SEND,A,to,-41.86665725708008,-45.09933853149414,-43.517333984375,-43.15694808959961
the friend got the club the tea .,GET,THE,for,a parent sent a father a cheese .,SEND,A,to,-46.61238098144531,-47.7098503112793,-48.25987243652344,-46.574256896972656
the actress got the colonel the television .,GET,THE,for,a guest sent an aunt a camera .,SEND,A,to,-41.79684829711914,-40.57122039794922,-41.78197479248047,-40.99651718139648
the cousin got the band the juice .,GET,THE,for,a secretary sent a company a crystal .,SEND,A,to,-50.18434524536133,-52.45474624633789,-49.76789093017578,-49.81900787353516
the king got the aunt the knife .,GET,THE,for,a prince sent a minister a pie .,SEND,A,to,-39.59152221679688,-43.19882583618164,-39.53166198730469,-40.73344421386719
the physician got the student the tea .,GET,THE,for,a kid sent an army a box .,SEND,A,to,-42.06741714477539,-46.21207809448242,-44.34871673583984,-47.52291488647461
the buddy got the champion the beer .,GET,THE,for,a sheriff sent a band a cheese .,SEND,A,to,-47.77776718139648,-48.51861572265625,-45.57592391967773,-44.54973602294922
the professor got the bishop the key .,GET,THE,for,a princess sent a club a salad .,SEND,A,to,-42.80129623413086,-49.429161071777344,-44.36362457275391,-47.569091796875
the doctor got the winner the juice .,GET,THE,for,a professor sent an administration a machine .,SEND,A,to,-48.85633850097656,-49.17421340942383,-49.775020599365234,-48.478660583496094
the lawyer got the bishop the salad .,GET,THE,for,an actress sent a club a coat .,SEND,A,to,-43.89247512817383,-45.804046630859375,-43.39264678955078,-42.397857666015625
the aunt got the soldier the instrument .,GET,THE,for,a sheriff sent a band a television .,SEND,A,to,-47.81452941894531,-49.22054290771485,-46.5128173828125,-48.21333312988281
the opponent got the minister the beer .,GET,THE,for,a mother sent a band a juice .,SEND,A,to,-43.19361877441406,-48.23389053344727,-43.28033828735352,-46.054443359375
an employer got a business a book .,GET,A,for,the actress sent the club the candy .,SEND,THE,to,-43.13959884643555,-46.26259231567383,-43.16630172729492,-45.3705940246582
a pilot got an army a wire .,GET,A,for,the soldier sent the parent the camera .,SEND,THE,to,-38.322731018066406,-41.10578536987305,-35.48002243041992,-37.25926208496094
a cousin got a guest a cheese .,GET,A,for,the teacher sent the company the salad .,SEND,THE,to,-38.23122024536133,-40.42079544067383,-38.54890060424805,-39.96300506591797
a secretary got a club a candy .,GET,A,for,the professor sent the cop the chocolate .,SEND,THE,to,-35.846771240234375,-39.07441329956055,-35.28213119506836,-36.628074645996094
a daughter got a club a candy .,GET,A,for,the husband sent the boy the coffee .,SEND,THE,to,-39.36665344238281,-39.32117462158203,-39.06735610961914,-38.353145599365234
a princess got a company a meal .,GET,A,for,the king sent the administration the beer .,SEND,THE,to,-37.27598571777344,-40.66572189331055,-36.438114166259766,-37.7454719543457
a kid got an army a salad .,GET,A,for,the professor sent the band the tea .,SEND,THE,to,-39.01570892333984,-41.870059967041016,-40.90734100341797,-40.02819061279297
a physician got a corporation a meal .,GET,A,for,the captain sent the cousin the cheese .,SEND,THE,to,-47.053321838378906,-50.23637771606445,-47.534786224365234,-50.22351837158203
a guy got an employer a flower .,GET,A,for,the king sent the partner the tea .,SEND,THE,to,-43.96966552734375,-46.62109375,-43.97379302978516,-45.555782318115234
a colonel got an army a meal .,GET,A,for,the singer sent the worker the machine .,SEND,THE,to,-45.28507232666016,-46.996856689453125,-44.71669387817383,-45.98762512207031
a doctor got an attorney a hat .,GET,A,for,the teacher sent the student the juice .,SEND,THE,to,-35.86087417602539,-35.58580780029297,-38.9906005859375,-35.86531448364258
a captain got a pilot a salad .,GET,A,for,the colonel sent the boy the iron .,SEND,THE,to,-43.52758407592773,-43.6006965637207,-44.09122467041016,-42.297340393066406
an uncle got a business a plate .,GET,A,for,the bishop sent the buddy the coffee .,SEND,THE,to,-48.610469818115234,-49.954227447509766,-46.31476974487305,-47.46944046020508
a father got a king a meal .,GET,A,for,the teacher sent the opponent the chicken .,SEND,THE,to,-40.6098747253418,-45.18793869018555,-39.61759948730469,-43.19301223754883
an uncle got a business a plate .,GET,A,for,the employer sent the club the flower .,SEND,THE,to,-44.64133834838867,-47.47689437866211,-44.68546676635742,-47.17007827758789
a friend got a king a hat .,GET,A,for,the son sent the aunt the salad .,SEND,THE,to,-43.03406524658203,-43.41520309448242,-41.991485595703125,-41.47185516357422
a bishop got a band a salad .,GET,A,for,the reader sent the sheriff the chicken .,SEND,THE,to,-41.98836517333984,-43.16340255737305,-42.539207458496094,-44.21855545043945
a teacher got a guy a button .,GET,A,for,the brother sent the minister the television .,SEND,THE,to,-43.97880554199219,-46.41509628295898,-43.82646179199219,-46.28217315673828
a guest got a band a beer .,GET,A,for,the chief sent the son the meal .,SEND,THE,to,-42.5576400756836,-44.754356384277344,-42.69651794433594,-42.10296249389648
an author got an opponent a bowl .,GET,A,for,the partner sent the band the wire .,SEND,THE,to,-42.814212799072266,-44.61234664916992,-43.50421524047852,-44.09762191772461
a hero got an army a television .,GET,A,for,the physician sent the corporation the computer .,SEND,THE,to,-40.4609489440918,-44.153934478759766,-43.54499053955078,-42.494876861572266
a writer got an employer a meal .,GET,A,for,the prince sent the teacher the crystal .,SEND,THE,to,-41.738258361816406,-43.552024841308594,-43.28842544555664,-43.54578399658203
an employee got a manager a newspaper .,GET,A,for,the princess sent the band the pie .,SEND,THE,to,-45.08640670776367,-47.42665100097656,-44.6529541015625,-45.11503601074219
a chief got a company a coffee .,GET,A,for,the friend sent the administration the pie .,SEND,THE,to,-42.087181091308594,-45.39328002929688,-44.4002571105957,-45.182228088378906
a daughter got a bishop a salad .,GET,A,for,the mother sent the business the juice .,SEND,THE,to,-37.85971450805664,-40.552284240722656,-38.6500358581543,-39.48487854003906
the lady gave the company the pie .,GIVE,THE,to,a father sent a guy a cup .,SEND,A,to,-40.68368911743164,-42.6560173034668,-40.837890625,-40.71598052978516
the brother gave the administration the cheese .,GIVE,THE,to,a friend sent a club a coffee .,SEND,A,to,-39.031494140625,-42.20241165161133,-41.7041244506836,-42.73395156860352
the worker gave the lawyer the tea .,GIVE,THE,to,a secretary sent a club a salad .,SEND,A,to,-40.73601531982422,-43.6556396484375,-44.98140335083008,-45.69924545288086
the mayor gave the business the pot .,GIVE,THE,to,a writer sent a band a meal .,SEND,A,to,-39.76310348510742,-41.217430114746094,-42.74931716918945,-41.99017333984375
the employee gave the friend the bowl .,GIVE,THE,to,a minister sent an actress a beer .,SEND,A,to,-44.12287521362305,-44.83975982666016,-47.31429672241211,-46.61098861694336
the priest gave the company the salad .,GIVE,THE,to,a winner sent a kid a meal .,SEND,A,to,-43.054683685302734,-45.11288070678711,-43.95908737182617,-45.53220748901367
the attorney gave the club the candy .,GIVE,THE,to,a president sent a minister an instrument .,SEND,A,to,-42.294464111328125,-43.14053726196289,-43.45821380615234,-43.66561126708984
the opponent gave the cousin the juice .,GIVE,THE,to,a lawyer sent a man a coffee .,SEND,A,to,-36.00262451171875,-36.80743408203125,-38.85872650146485,-38.22039413452149
the secretary gave the army the cigarette .,GIVE,THE,to,a nurse sent a wife a juice .,SEND,A,to,-39.090293884277344,-40.52969741821289,-43.09260559082031,-42.12348937988281
the singer gave the professor the candy .,GIVE,THE,to,an actress sent a company a beer .,SEND,A,to,-43.9132080078125,-44.89702606201172,-42.881004333496094,-43.40160751342773
the lawyer gave the boy the gun .,GIVE,THE,to,a mayor sent an employee a chocolate .,SEND,A,to,-41.34376907348633,-45.41017150878906,-45.51582717895508,-48.00702667236328
the guy gave the child the meal .,GIVE,THE,to,a doctor sent a father a tea .,SEND,A,to,-41.53628921508789,-44.02392959594727,-43.40282440185547,-44.7370719909668
the guy gave the administration the candy .,GIVE,THE,to,a sheriff sent a brother a bottle .,SEND,A,to,-44.33194351196289,-46.3571891784668,-46.67112350463867,-46.54314422607422
the uncle gave the club the book .,GIVE,THE,to,a son sent a corporation a camera .,SEND,A,to,-38.92472076416016,-42.89609146118164,-42.802642822265625,-42.50482177734375
the actress gave the band the tea .,GIVE,THE,to,a parent sent a father a cheese .,SEND,A,to,-46.13204956054688,-47.11161804199219,-47.92420196533203,-47.87675857543945
the husband gave the administration the coffee .,GIVE,THE,to,a guest sent an aunt a camera .,SEND,A,to,-38.9546127319336,-40.28792953491211,-41.78801727294922,-42.00387954711914
the author gave the band the chicken .,GIVE,THE,to,a secretary sent a company a crystal .,SEND,A,to,-43.78718948364258,-47.65690612792969,-47.38364028930664,-47.969356536865234
the worker gave the mayor the cigarette .,GIVE,THE,to,a prince sent a minister a pie .,SEND,A,to,-39.086402893066406,-41.80310821533203,-39.49772644042969,-41.64745330810547
the attorney gave the partner the instrument .,GIVE,THE,to,a kid sent an army a box .,SEND,A,to,-47.494903564453125,-49.22639465332031,-47.35226440429688,-47.328216552734375
the scientist gave the administration the tea .,GIVE,THE,to,a sheriff sent a band a cheese .,SEND,A,to,-45.95192337036133,-49.70404815673828,-51.039642333984375,-51.690826416015625
the professor gave the company the cheese .,GIVE,THE,to,a princess sent a club a salad .,SEND,A,to,-41.77333068847656,-48.61467361450195,-45.05110931396485,-47.56032943725586
the candidate gave the employer the coffee .,GIVE,THE,to,a professor sent an administration a machine .,SEND,A,to,-44.706485748291016,-46.585182189941406,-44.94945526123047,-45.39792251586914
the professor gave the guy the card .,GIVE,THE,to,an actress sent a club a coat .,SEND,A,to,-46.95097351074219,-49.58077621459961,-47.531681060791016,-48.56365966796875
the professor gave the club the card .,GIVE,THE,to,a sheriff sent a band a television .,SEND,A,to,-45.617332458496094,-50.75763320922852,-49.729454040527344,-52.58746719360352
the employer gave the president the instrument .,GIVE,THE,to,a mother sent a band a juice .,SEND,A,to,-46.16438674926758,-45.41846084594727,-46.41047668457031,-45.19315719604492
