text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a colonel sold a television to it .,PD,SELL,A,to,-63.47890853881836,▁A|▁colon|el|▁sold|▁a|▁television|▁to|▁it|.,"[-11.423389434814453, -9.612052917480469, -3.3462724685668945, -10.793883323669434, -2.798342704772949, -8.599285125732422, -1.536185622215271, -12.823290824890137, -2.5462021827697754]"
a colonel sold it a television .,DO,SELL,A,to,-61.84506988525391,▁A|▁colon|el|▁sold|▁it|▁a|▁television|.,"[-11.423389434814453, -9.612052917480469, -3.346273899078369, -10.793882369995117, -7.5385565757751465, -6.377933979034424, -9.657904624938965, -3.0950794219970703]"
a president sold a computer to them .,PD,SELL,A,to,-58.21147537231445,▁A|▁president|▁sold|▁a|▁computer|▁to|▁them|.,"[-11.423389434814453, -10.112794876098633, -11.90023422241211, -2.6232025623321533, -8.06229019165039, -1.7626843452453613, -10.26510238647461, -2.0617780685424805]"
a president sold them a computer .,DO,SELL,A,to,-58.06076431274414,▁A|▁president|▁sold|▁them|▁a|▁computer|.,"[-11.423389434814453, -10.112794876098633, -11.90023422241211, -7.249476909637451, -2.763308525085449, -11.564342498779297, -3.0472164154052734]"
the opponent sent the pie to you .,PD,SEND,THE,to,-54.76954650878906,▁The|▁oppon|ent|▁sent|▁the|▁pie|▁to|▁you|.,"[-11.048931121826172, -11.281593322753906, -1.6824259757995605, -10.417218208312988, -2.529134750366211, -10.725584030151367, -0.9050467014312744, -4.732226371765137, -1.4473803043365479]"
the opponent sent you the pie .,DO,SEND,THE,to,-55.12421798706055,▁The|▁oppon|ent|▁sent|▁you|▁the|▁pie|.,"[-11.048931121826172, -11.281593322753906, -1.6824228763580322, -10.417219161987305, -4.886588096618652, -3.315319061279297, -10.262642860412598, -2.229499340057373]"
the prince sent the salad to you .,PD,SEND,THE,to,-56.9072265625,▁The|▁prince|▁sent|▁the|▁sal|ad|▁to|▁you|.,"[-11.048931121826172, -10.413107872009277, -8.135046005249023, -3.106717348098755, -9.445068359375, -3.8824286460876465, -1.38771390914917, -8.010855674743652, -1.4773564338684082]"
the prince sent you the salad .,DO,SEND,THE,to,-53.69719696044922,▁The|▁prince|▁sent|▁you|▁the|▁sal|ad|.,"[-11.048931121826172, -10.413107872009277, -8.135048866271973, -6.395745277404785, -4.219721794128418, -8.802377700805664, -2.770399332046509, -1.9118655920028687]"
the uncle sent the meal to me .,PD,SEND,THE,to,-52.02000427246094,▁The|▁uncle|▁sent|▁the|▁me|al|▁to|▁me|.,"[-11.048931121826172, -12.398703575134277, -7.309706211090088, -1.7075769901275635, -8.62331771850586, -4.025699615478516, -1.1731510162353516, -3.5524611473083496, -2.180455446243286]"
the uncle sent me the meal .,DO,SEND,THE,to,-49.95981979370117,▁The|▁uncle|▁sent|▁me|▁the|▁me|al|.,"[-11.048931121826172, -12.398703575134277, -7.3097076416015625, -2.405949831008911, -2.699894428253174, -9.662375450134277, -1.4345016479492188, -2.9997546672821045]"
the friend sent the cigarette to them .,PD,SEND,THE,to,-51.96321487426758,▁The|▁friend|▁sent|▁the|▁cig|aret|te|▁to|▁them|.,"[-11.048931121826172, -10.873382568359375, -7.847801208496094, -1.7561228275299072, -9.951133728027344, -0.8432078957557678, -0.00012575789878610522, -1.431153416633606, -6.42017126083374, -1.7911862134933472]"
the friend sent them the cigarette .,DO,SEND,THE,to,-54.25644302368164,▁The|▁friend|▁sent|▁them|▁the|▁cig|aret|te|.,"[-11.048931121826172, -10.873382568359375, -7.847801208496094, -6.081493854522705, -2.6661744117736816, -10.619440078735352, -0.9281005263328552, -0.00019560330838430673, -4.190922737121582]"
the prince sent the chocolate to you .,PD,SEND,THE,to,-54.05373764038086,▁The|▁prince|▁sent|▁the|▁ch|oc|olate|▁to|▁you|.,"[-11.048931121826172, -10.413107872009277, -8.135046005249023, -3.106717348098755, -7.05996561050415, -4.438692092895508, -0.39023685455322266, -1.6069363355636597, -5.9465508460998535, -1.907553791999817]"
the prince sent you the chocolate .,DO,SEND,THE,to,-51.03271484375,▁The|▁prince|▁sent|▁you|▁the|▁ch|oc|olate|.,"[-11.048931121826172, -10.413107872009277, -8.135046005249023, -6.395747184753418, -4.219721794128418, -6.71266508102417, -1.4539258480072021, -0.1958586573600769, -2.457706928253174]"
the child sent the tea to it .,PD,SEND,THE,to,-52.92386245727539,▁The|▁child|▁sent|▁the|▁tea|▁to|▁it|.,"[-11.048931121826172, -9.45071029663086, -9.121915817260742, -1.9303823709487915, -8.470621109008789, -1.7788301706314087, -8.663647651672363, -2.4588255882263184]"
the child sent it the tea .,DO,SEND,THE,to,-55.95734024047852,▁The|▁child|▁sent|▁it|▁the|▁tea|.,"[-11.048931121826172, -9.45071029663086, -9.121915817260742, -6.456395149230957, -6.6396074295043945, -10.4503173828125, -2.7894668579101562]"
the writer sent the candy to them .,PD,SEND,THE,to,-52.56533050537109,▁The|▁writer|▁sent|▁the|▁c|andy|▁to|▁them|.,"[-11.048931121826172, -9.825599670410156, -9.191383361816406, -1.922292947769165, -6.93061637878418, -4.234098434448242, -0.26278549432754517, -7.238137245178223, -1.9114832878112793]"
the writer sent them the candy .,DO,SEND,THE,to,-53.68163299560547,▁The|▁writer|▁sent|▁them|▁the|▁c|andy|.,"[-11.048931121826172, -9.825599670410156, -9.191385269165039, -6.272269248962402, -3.5048670768737793, -6.86057186126709, -4.453583240509033, -2.5244245529174805]"
the son sent the box to us .,PD,SEND,THE,to,-50.97788619995117,▁The|▁son|▁sent|▁the|▁box|▁to|▁us|.,"[-11.048931121826172, -9.161911010742188, -10.400250434875488, -2.0437846183776855, -8.166098594665527, -1.2929341793060303, -6.586873531341553, -2.2771034240722656]"
the son sent us the box .,DO,SEND,THE,to,-47.92612838745117,▁The|▁son|▁sent|▁us|▁the|▁box|.,"[-11.048931121826172, -9.161911010742188, -10.400249481201172, -4.981173038482666, -2.6448235511779785, -6.863405227661133, -2.825634479522705]"
the winner sent the instrument to you .,PD,SEND,THE,to,-58.2324447631836,▁The|▁winner|▁sent|▁the|▁instrument|▁to|▁you|.,"[-11.048931121826172, -9.067668914794922, -15.47895622253418, -2.2408735752105713, -11.241769790649414, -0.6390939950942993, -6.856471538543701, -1.6586763858795166]"
the winner sent you the instrument .,DO,SEND,THE,to,-55.65340805053711,▁The|▁winner|▁sent|▁you|▁the|▁instrument|.,"[-11.048931121826172, -9.067668914794922, -15.478954315185547, -5.524776935577393, -2.798902988433838, -9.49140739440918, -2.242767333984375]"
the minister sent the cheese to them .,PD,SEND,THE,to,-55.7761116027832,▁The|▁minister|▁sent|▁the|▁che|ese|▁to|▁them|.,"[-11.048931121826172, -10.236388206481934, -7.624706745147705, -2.411417245864868, -8.825127601623535, -5.0129170417785645, -0.5146154761314392, -8.301326751708984, -1.800685167312622]"
the minister sent them the cheese .,DO,SEND,THE,to,-53.41559219360352,▁The|▁minister|▁sent|▁them|▁the|▁che|ese|.,"[-11.048931121826172, -10.236388206481934, -7.624704837799072, -5.642580509185791, -4.43763542175293, -7.111471652984619, -5.352511882781982, -1.9613664150238037]"
the child sent the tea to you .,PD,SEND,THE,to,-50.33445739746094,▁The|▁child|▁sent|▁the|▁tea|▁to|▁you|.,"[-11.048931121826172, -9.45071029663086, -9.121915817260742, -1.9303823709487915, -8.470621109008789, -1.7788301706314087, -7.008698463439941, -1.5243687629699707]"
the child sent you the tea .,DO,SEND,THE,to,-50.79019165039063,▁The|▁child|▁sent|▁you|▁the|▁tea|.,"[-11.048931121826172, -9.45071029663086, -9.121915817260742, -6.14115047454834, -2.5653626918792725, -10.309067726135254, -2.1530513763427734]"
the son sent the candy to me .,PD,SEND,THE,to,-51.16318130493164,▁The|▁son|▁sent|▁the|▁c|andy|▁to|▁me|.,"[-11.048931121826172, -9.161911010742188, -10.400249481201172, -2.0437846183776855, -5.487293720245361, -4.573482036590576, -0.24412129819393158, -6.429451942443848, -1.7739545106887817]"
the son sent me the candy .,DO,SEND,THE,to,-48.67150115966797,▁The|▁son|▁sent|▁me|▁the|▁c|andy|.,"[-11.048931121826172, -9.161911010742188, -10.400250434875488, -2.925053119659424, -2.942234516143799, -5.907703399658203, -4.060330390930176, -2.2250914573669434]"
the buddy sent the beer to us .,PD,SEND,THE,to,-56.7709846496582,▁The|▁bud|dy|▁sent|▁the|▁be|er|▁to|▁us|.,"[-11.048931121826172, -11.578142166137695, -2.4159247875213623, -11.314438819885254, -2.3859312534332275, -7.909059524536133, -0.9284119606018066, -1.5467489957809448, -5.462249755859375, -2.181145668029785]"
the buddy sent us the beer .,DO,SEND,THE,to,-53.53452301025391,▁The|▁bud|dy|▁sent|▁us|▁the|▁be|er|.,"[-11.048931121826172, -11.578142166137695, -2.4159247875213623, -11.314438819885254, -4.228551387786865, -2.55316424369812, -7.723132610321045, -0.7423406839370728, -1.9298973083496094]"
the student sent the key to it .,PD,SEND,THE,to,-52.630558013916016,▁The|▁student|▁sent|▁the|▁key|▁to|▁it|.,"[-11.048931121826172, -8.42898178100586, -8.848409652709961, -1.521456241607666, -10.234292984008789, -0.28637778759002686, -9.135696411132812, -3.126415729522705]"
the student sent it the key .,DO,SEND,THE,to,-55.55313873291016,▁The|▁student|▁sent|▁it|▁the|▁key|.,"[-11.048931121826172, -8.42898178100586, -8.848411560058594, -6.722656726837158, -7.0177001953125, -10.483320236206055, -3.003136157989502]"
the parent sent the tea to them .,PD,SEND,THE,to,-54.54438018798828,▁The|▁parent|▁sent|▁the|▁tea|▁to|▁them|.,"[-11.048931121826172, -9.888599395751953, -9.126039505004883, -2.228764533996582, -11.61806869506836, -1.3832460641860962, -6.818717002868652, -2.432011127471924]"
the parent sent them the tea .,DO,SEND,THE,to,-57.06900024414063,▁The|▁parent|▁sent|▁them|▁the|▁tea|.,"[-11.048931121826172, -9.888599395751953, -9.1260404586792, -7.686334609985352, -4.112635135650635, -11.9540433883667, -3.2524123191833496]"
the brother sent the bottle to you .,PD,SEND,THE,to,-51.115718841552734,▁The|▁brother|▁sent|▁the|▁bott|le|▁to|▁you|.,"[-11.048931121826172, -10.821711540222168, -10.437102317810059, -1.8639549016952515, -7.489958763122559, -0.037660568952560425, -1.0752530097961426, -6.519167900085449, -1.8219786882400513]"
the brother sent you the bottle .,DO,SEND,THE,to,-51.81230926513672,▁The|▁brother|▁sent|▁you|▁the|▁bott|le|.,"[-11.048931121826172, -10.821711540222168, -10.437105178833008, -6.0016865730285645, -1.9628080129623413, -8.76260757446289, -0.04012087360024452, -2.737342357635498]"
the brother sent the bottle to us .,PD,SEND,THE,to,-51.63451766967773,▁The|▁brother|▁sent|▁the|▁bott|le|▁to|▁us|.,"[-11.048931121826172, -10.821711540222168, -10.437102317810059, -1.8639549016952515, -7.489958763122559, -0.037660568952560425, -1.0752530097961426, -6.309370994567871, -2.5505709648132324]"
the brother sent us the bottle .,DO,SEND,THE,to,-50.2683219909668,▁The|▁brother|▁sent|▁us|▁the|▁bott|le|.,"[-11.048931121826172, -10.821711540222168, -10.437105178833008, -4.453135967254639, -2.281949520111084, -8.18930435180664, -0.05991102010011673, -2.9762752056121826]"
the hero sent the pot to him .,PD,SEND,THE,to,-55.5135612487793,▁The|▁hero|▁sent|▁the|▁pot|▁to|▁him|.,"[-11.048931121826172, -10.128159523010254, -11.93997573852539, -3.4417076110839844, -8.207736015319824, -2.9150924682617188, -6.409142017364502, -1.4228183031082153]"
the hero sent him the pot .,DO,SEND,THE,to,-55.36316680908203,▁The|▁hero|▁sent|▁him|▁the|▁pot|.,"[-11.048931121826172, -10.128159523010254, -11.93997573852539, -6.020451068878174, -3.0730507373809814, -8.144103050231934, -5.00849723815918]"
the parent sent the card to me .,PD,SEND,THE,to,-45.52475738525391,▁The|▁parent|▁sent|▁the|▁card|▁to|▁me|.,"[-11.048931121826172, -9.888599395751953, -9.126039505004883, -2.228764533996582, -7.430832386016846, -0.4877506196498871, -2.21140193939209, -3.1024343967437744]"
the parent sent me the card .,DO,SEND,THE,to,-45.48013305664063,▁The|▁parent|▁sent|▁me|▁the|▁card|.,"[-11.048931121826172, -9.888599395751953, -9.1260404586792, -2.4531986713409424, -2.5783915519714355, -7.175788402557373, -3.209181785583496]"
the child sent the beer to me .,PD,SEND,THE,to,-48.13103485107422,▁The|▁child|▁sent|▁the|▁be|er|▁to|▁me|.,"[-11.048931121826172, -9.45071029663086, -9.121915817260742, -1.9303826093673706, -7.704154014587402, -2.528308391571045, -1.139228343963623, -3.64139986038208, -1.566001057624817]"
the child sent me the beer .,DO,SEND,THE,to,-48.690216064453125,▁The|▁child|▁sent|▁me|▁the|▁be|er|.,"[-11.048931121826172, -9.45071029663086, -9.121915817260742, -3.1554551124572754, -2.709808588027954, -8.804631233215332, -3.0231966972351074, -1.375569224357605]"
the bishop sent the coffee to him .,PD,SEND,THE,to,-51.35367202758789,▁The|▁bishop|▁sent|▁the|▁coffee|▁to|▁him|.,"[-11.048931121826172, -10.98723030090332, -6.789140701293945, -2.5209977626800537, -11.448845863342285, -1.3444608449935913, -5.32919979095459, -1.8848655223846436]"
the bishop sent him the coffee .,DO,SEND,THE,to,-49.517189025878906,▁The|▁bishop|▁sent|▁him|▁the|▁coffee|.,"[-11.048931121826172, -10.98723030090332, -6.7891387939453125, -3.6610500812530518, -4.638494968414307, -10.133879661560059, -2.258464813232422]"
the wife sent the plate to it .,PD,SEND,THE,to,-55.42367172241211,▁The|▁wife|▁sent|▁the|▁plate|▁to|▁it|.,"[-11.048931121826172, -9.534209251403809, -8.492429733276367, -2.0095601081848145, -9.281671524047852, -1.6351555585861206, -10.471545219421387, -2.9501688480377197]"
the wife sent it the plate .,DO,SEND,THE,to,-53.73213195800781,▁The|▁wife|▁sent|▁it|▁the|▁plate|.,"[-11.048931121826172, -9.534209251403809, -8.492432594299316, -5.331910133361816, -7.355856418609619, -9.499017715454102, -2.4697766304016113]"
a cousin sent a candy to us .,PD,SEND,A,to,-54.433380126953125,▁A|▁cousin|▁sent|▁a|▁c|andy|▁to|▁us|.,"[-11.423389434814453, -10.486562728881836, -7.103748798370361, -3.509861946105957, -5.218193054199219, -4.267001152038574, -4.614336013793945, -5.525925636291504, -2.2843594551086426]"
a cousin sent us a candy .,DO,SEND,A,to,-49.38597106933594,▁A|▁cousin|▁sent|▁us|▁a|▁c|andy|.,"[-11.423389434814453, -10.486562728881836, -7.1037492752075195, -3.7706573009490967, -0.7172046899795532, -5.3900909423828125, -4.42245626449585, -6.071860313415527]"
a cousin sent a tea to him .,PD,SEND,A,to,-63.89365768432617,▁A|▁cousin|▁sent|▁a|▁tea|▁to|▁him|.,"[-11.423389434814453, -10.486562728881836, -7.1037492752075195, -3.5098636150360107, -11.089153289794922, -1.6868565082550049, -16.499732971191406, -2.0943474769592285]"
a cousin sent him a tea .,DO,SEND,A,to,-52.80521011352539,▁A|▁cousin|▁sent|▁him|▁a|▁tea|.,"[-11.423389434814453, -10.486562728881836, -7.103748798370361, -7.155930519104004, -0.42616045475006104, -10.681954383850098, -5.527466773986816]"
a professor sent a tea to you .,PD,SEND,A,to,-61.60125732421875,▁A|▁professor|▁sent|▁a|▁tea|▁to|▁you|.,"[-11.423389434814453, -8.932820320129395, -8.401673316955566, -1.5864349603652954, -13.453771591186523, -4.88001012802124, -11.09339427947998, -1.8297656774520874]"
a professor sent you a tea .,DO,SEND,A,to,-54.49631118774414,▁A|▁professor|▁sent|▁you|▁a|▁tea|.,"[-11.423389434814453, -8.932820320129395, -8.401673316955566, -5.3919782638549805, -1.1030254364013672, -14.112568855285645, -5.13085412979126]"
a partner sent a flower to you .,PD,SEND,A,to,-52.69259643554688,▁A|▁partner|▁sent|▁a|▁flower|▁to|▁you|.,"[-11.423389434814453, -9.772360801696777, -10.744568824768066, -2.989734172821045, -8.140157699584961, -1.7095900774002075, -6.292900085449219, -1.6198934316635132]"
a partner sent you a flower .,DO,SEND,A,to,-48.89202117919922,▁A|▁partner|▁sent|▁you|▁a|▁flower|.,"[-11.423389434814453, -9.772360801696777, -10.74456787109375, -3.520212173461914, -0.9018408060073853, -10.081426620483398, -2.4482197761535645]"
an aunt sent a box to me .,PD,SEND,A,to,-46.75473785400391,▁An|▁a|unt|▁sent|▁a|▁box|▁to|▁me|.,"[-11.601554870605469, -7.417680740356445, -5.539560794830322, -5.393149375915527, -2.269400119781494, -3.736330509185791, -5.411935806274414, -2.678842067718506, -2.7062807083129883]"
an aunt sent me a box .,DO,SEND,A,to,-42.55165863037109,▁An|▁a|unt|▁sent|▁me|▁a|▁box|.,"[-11.601554870605469, -7.417680740356445, -5.539562225341797, -5.3931474685668945, -0.5705503821372986, -0.5723505020141602, -3.7284576892852783, -7.728353500366211]"
a child sent a chicken to me .,PD,SEND,A,to,-46.83129119873047,▁A|▁child|▁sent|▁a|▁ch|icken|▁to|▁me|.,"[-11.423389434814453, -7.594030380249023, -8.819450378417969, -2.806597948074341, -7.730530738830566, -1.6090595722198486, -0.23366577923297882, -4.943763732910156, -1.670806884765625]"
a child sent me a chicken .,DO,SEND,A,to,-45.14711380004883,▁A|▁child|▁sent|▁me|▁a|▁ch|icken|.,"[-11.423389434814453, -7.594030380249023, -8.819448471069336, -3.9211440086364746, -0.8115693926811218, -8.142938613891602, -1.9375375509262085, -2.4970500469207764]"
a colonel sent a tea to us .,PD,SEND,A,to,-64.58445739746094,▁A|▁colon|el|▁sent|▁a|▁tea|▁to|▁us|.,"[-11.423389434814453, -9.612052917480469, -3.3462724685668945, -8.337852478027344, -2.1855530738830566, -13.16505241394043, -3.4191548824310303, -11.004402160644531, -2.090721368789673]"
