text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
the secretary fed the pie to the nurse .,PD,FEED,THE,to,-51.87492370605469,▁The|▁secretary|▁fed|▁the|▁pie|▁to|▁the|▁nur|se|.,"[-3.1171624660491943, -10.731681823730469, -14.632787704467773, -1.3382127285003662, -10.120985984802246, -2.768242359161377, -0.4726901352405548, -7.392892837524414, -0.0538194365799427, -1.2464462518692017]"
the secretary fed the nurse the pie .,DO,FEED,THE,to,-54.10919952392578,▁The|▁secretary|▁fed|▁the|▁nur|se|▁the|▁pie|.,"[-3.1171624660491943, -10.731681823730469, -14.632787704467773, -1.3382127285003662, -9.831306457519531, -0.10358475893735886, -2.817685127258301, -10.083751678466797, -1.4530278444290161]"
the teacher fed the pie to the soldier .,PD,FEED,THE,to,-46.85144805908203,▁The|▁teacher|▁fed|▁the|▁pie|▁to|▁the|▁soldier|.,"[-3.1171624660491943, -9.476612091064453, -12.12856674194336, -1.1974354982376099, -9.015003204345703, -1.098462700843811, -0.5115101337432861, -8.924229621887207, -1.3824695348739624]"
the teacher fed the soldier the pie .,DO,FEED,THE,to,-47.42856216430664,▁The|▁teacher|▁fed|▁the|▁soldier|▁the|▁pie|.,"[-3.1171624660491943, -9.476612091064453, -12.128565788269043, -1.1974353790283203, -9.675883293151855, -3.274125099182129, -7.293989658355713, -1.2647908926010132]"
a singer fed a chicken to a chief .,PD,FEED,A,to,-58.91324615478516,▁A|▁singer|▁fed|▁a|▁ch|icken|▁to|▁a|▁chief|.,"[-4.501774787902832, -9.824254989624023, -13.633367538452148, -4.849044322967529, -5.09699010848999, -0.6681102514266968, -2.7223687171936035, -2.2214016914367676, -11.801200866699219, -3.5947349071502686]"
a singer fed a chief a chicken .,DO,FEED,A,to,-54.3587760925293,▁A|▁singer|▁fed|▁a|▁chief|▁a|▁ch|icken|.,"[-4.501774787902832, -9.824254989624023, -13.633367538452148, -4.849044322967529, -11.423908233642578, -2.790740489959717, -4.291658878326416, -0.25185638666152954, -2.7921695709228516]"
a cousin fed a meal to a physician .,PD,FEED,A,to,-52.160743713378906,▁A|▁cousin|▁fed|▁a|▁me|al|▁to|▁a|▁phys|ician|.,"[-4.501774787902832, -10.084877967834473, -11.87391471862793, -3.5743227005004883, -6.212152004241943, -0.1809457689523697, -0.6727551817893982, -1.5734034776687622, -9.955808639526367, -0.9899285435676575, -2.5408589839935303]"
a cousin fed a physician a meal .,DO,FEED,A,to,-53.00542449951172,▁A|▁cousin|▁fed|▁a|▁phys|ician|▁a|▁me|al|.,"[-4.501774787902832, -10.084877967834473, -11.87391471862793, -3.5743236541748047, -10.403329849243164, -0.5404305458068848, -2.437941074371338, -6.339725017547607, -0.1260007917881012, -3.123100757598877]"
an adult fed a candy to a son .,PD,FEED,A,to,-46.921478271484375,▁An|▁adult|▁fed|▁a|▁c|andy|▁to|▁a|▁son|.,"[-6.047245979309082, -7.741599082946777, -11.330366134643555, -3.0475926399230957, -5.460352897644043, -1.6451892852783203, -1.050552487373352, -0.3864366412162781, -8.207225799560547, -2.0049121379852295]"
an adult fed a son a candy .,DO,FEED,A,to,-47.23375701904297,▁An|▁adult|▁fed|▁a|▁son|▁a|▁c|andy|.,"[-6.047245979309082, -7.741599082946777, -11.330366134643555, -3.0475926399230957, -7.900707244873047, -2.917588710784912, -4.835731029510498, -0.937408983707428, -2.4755210876464844]"
an employer fed a cheese to a daughter .,PD,FEED,A,to,-59.6213493347168,▁An|▁employ|er|▁fed|▁a|▁che|ese|▁to|▁a|▁daughter|.,"[-6.047245979309082, -7.483885765075684, -0.4720790684223175, -13.745680809020996, -5.590575695037842, -6.910239219665527, -1.7474106550216675, -4.324676513671875, -0.7779011726379395, -8.984332084655762, -3.537320852279663]"
an employer fed a daughter a cheese .,DO,FEED,A,to,-59.69488906860352,▁An|▁employ|er|▁fed|▁a|▁daughter|▁a|▁che|ese|.,"[-6.047245979309082, -7.483885765075684, -0.47207915782928467, -13.745680809020996, -5.590575218200684, -8.548486709594727, -3.904122829437256, -5.492810249328613, -1.356919527053833, -7.0530877113342285]"
a lady fed a chocolate to a doctor .,PD,FEED,A,to,-47.67792892456055,▁A|▁lady|▁fed|▁a|▁ch|oc|olate|▁to|▁a|▁doctor|.,"[-4.501774787902832, -8.719051361083984, -9.757984161376953, -4.022356033325195, -5.0869140625, -1.6075323820114136, -0.014307534322142601, -1.9733084440231323, -0.6138295531272888, -8.977717399597168, -2.4031546115875244]"
a lady fed a doctor a chocolate .,DO,FEED,A,to,-48.32341766357422,▁A|▁lady|▁fed|▁a|▁doctor|▁a|▁ch|oc|olate|.,"[-4.501774787902832, -8.719051361083984, -9.75798511505127, -4.022355556488037, -9.553150177001953, -2.170397996902466, -4.5621256828308105, -1.1998331546783447, -0.01174287311732769, -3.8249993324279785]"
a woman fed a meal to a captain .,PD,FEED,A,to,-46.82317733764648,▁A|▁woman|▁fed|▁a|▁me|al|▁to|▁a|▁captain|.,"[-4.501774787902832, -5.540409564971924, -9.39741325378418, -4.02871036529541, -6.320323944091797, -0.0786074623465538, -1.539574146270752, -0.7826632857322693, -11.037565231323242, -3.5961380004882812]"
a woman fed a captain a meal .,DO,FEED,A,to,-44.89002990722656,▁A|▁woman|▁fed|▁a|▁captain|▁a|▁me|al|.,"[-4.501774787902832, -5.540409564971924, -9.39741325378418, -4.02871036529541, -11.781667709350586, -2.275217294692993, -3.9103810787200928, -0.019720209762454033, -3.4347352981567383]"
an adult fed a pie to a priest .,PD,FEED,A,to,-49.82819366455078,▁An|▁adult|▁fed|▁a|▁pie|▁to|▁a|▁priest|.,"[-6.047245979309082, -7.741599082946777, -11.330366134643555, -3.0475926399230957, -8.230835914611816, -1.0427651405334473, -0.43625620007514954, -9.387655258178711, -2.5638723373413086]"
an adult fed a priest a pie .,DO,FEED,A,to,-50.8444938659668,▁An|▁adult|▁fed|▁a|▁priest|▁a|▁pie|.,"[-6.047245979309082, -7.741599082946777, -11.330366134643555, -3.0475926399230957, -11.53563117980957, -2.271611452102661, -5.706068992614746, -3.164377450942993]"
an actor fed a meal to a brother .,PD,FEED,A,to,-54.02268981933594,▁An|▁actor|▁fed|▁a|▁me|al|▁to|▁a|▁brother|.,"[-6.047245979309082, -7.705975532531738, -12.359010696411133, -4.518810749053955, -6.139453887939453, -0.11558622121810913, -2.9920969009399414, -1.1708439588546753, -9.01158618927002, -3.9620800018310547]"
an actor fed a brother a meal .,DO,FEED,A,to,-51.04494094848633,▁An|▁actor|▁fed|▁a|▁brother|▁a|▁me|al|.,"[-6.047245979309082, -7.705975532531738, -12.359010696411133, -4.518810749053955, -8.887955665588379, -2.9798293113708496, -5.098965644836426, -0.04933663085103035, -3.3978123664855957]"
a guest fed a chicken to a student .,PD,FEED,A,to,-52.69361114501953,▁A|▁guest|▁fed|▁a|▁ch|icken|▁to|▁a|▁student|.,"[-4.501774787902832, -8.554163932800293, -14.572020530700684, -3.3665506839752197, -4.628695487976074, -0.9640522003173828, -3.4400265216827393, -1.0986857414245605, -8.734695434570312, -2.83294677734375]"
a guest fed a student a chicken .,DO,FEED,A,to,-51.23011779785156,▁A|▁guest|▁fed|▁a|▁student|▁a|▁ch|icken|.,"[-4.501774787902832, -8.554163932800293, -14.572020530700684, -3.3665506839752197, -7.859465599060059, -2.2489676475524902, -3.6553752422332764, -1.4613895416259766, -5.010411739349365]"
a friend fed a salad to an employee .,PD,FEED,A,to,-46.72597503662109,▁A|▁friend|▁fed|▁a|▁sal|ad|▁to|▁an|▁employee|.,"[-4.501774787902832, -6.056048393249512, -11.390398025512695, -3.058056592941284, -7.551126480102539, -1.152707576751709, -0.7933842539787292, -4.018453598022461, -5.360681056976318, -2.8433420658111572]"
a friend fed an employee a salad .,DO,FEED,A,to,-46.07463455200195,▁A|▁friend|▁fed|▁an|▁employee|▁a|▁sal|ad|.,"[-4.501774787902832, -6.056048393249512, -11.390398025512695, -5.614220142364502, -6.486928939819336, -2.5909972190856934, -5.362728118896484, -0.8810431361198425, -3.1905007362365723]"
a girl fed a chocolate to a president .,PD,FEED,A,to,-48.46372604370117,▁A|▁girl|▁fed|▁a|▁ch|oc|olate|▁to|▁a|▁president|.,"[-4.501774787902832, -7.527220249176025, -9.604742050170898, -3.8721723556518555, -4.673177719116211, -0.689301073551178, -0.01056317612528801, -3.246269702911377, -0.5125787854194641, -11.044634819030762, -2.7812891006469727]"
a girl fed a president a chocolate .,DO,FEED,A,to,-48.53452682495117,▁A|▁girl|▁fed|▁a|▁president|▁a|▁ch|oc|olate|.,"[-4.501774787902832, -7.527220249176025, -9.604743957519531, -3.872171640396118, -11.481332778930664, -3.647711753845215, -3.7796342372894287, -0.41733211278915405, -0.007877591997385025, -3.694730758666992]"
a secretary fed a salad to an attorney .,PD,FEED,A,to,-53.29441833496094,▁A|▁secretary|▁fed|▁a|▁sal|ad|▁to|▁an|▁att|orney|.,"[-4.501774787902832, -12.042946815490723, -11.585851669311523, -5.08880090713501, -6.984972953796387, -1.8102352619171143, -0.7508903741836548, -3.295443534851074, -5.166831970214844, -0.06822027266025543, -1.9984506368637085]"
a secretary fed an attorney a salad .,DO,FEED,A,to,-53.76475524902344,▁A|▁secretary|▁fed|▁an|▁att|orney|▁a|▁sal|ad|.,"[-4.501774787902832, -12.042946815490723, -11.585851669311523, -7.347178936004639, -6.154197692871094, -0.06134971231222153, -2.1613738536834717, -6.44573974609375, -0.5973668694496155, -2.8669791221618652]"
a colonel fed a meal to a hero .,PD,FEED,A,to,-54.08307647705078,▁A|▁colon|el|▁fed|▁a|▁me|al|▁to|▁a|▁hero|.,"[-4.501774787902832, -10.303475379943848, -4.28483772277832, -11.607991218566895, -3.4356603622436523, -6.58979606628418, -0.10740456730127335, -0.8340205550193787, -1.6401492357254028, -7.9975690841674805, -2.7803962230682373]"
a colonel fed a hero a meal .,DO,FEED,A,to,-54.5342025756836,▁A|▁colon|el|▁fed|▁a|▁hero|▁a|▁me|al|.,"[-4.501774787902832, -10.303475379943848, -4.284836292266846, -11.607992172241211, -3.4356603622436523, -7.058219909667969, -6.175509929656982, -4.411894798278809, -0.030806800350546837, -2.724029779434204]"
a worker fed a pie to a hero .,PD,FEED,A,to,-51.40415573120117,▁A|▁worker|▁fed|▁a|▁pie|▁to|▁a|▁hero|.,"[-4.501774787902832, -8.75171184539795, -11.325961112976074, -2.062978744506836, -8.441987037658691, -1.088120698928833, -0.4116225838661194, -10.201287269592285, -4.618714332580566]"
a worker fed a hero a pie .,DO,FEED,A,to,-54.288536071777344,▁A|▁worker|▁fed|▁a|▁hero|▁a|▁pie|.,"[-4.501774787902832, -8.75171184539795, -11.325960159301758, -2.0629770755767822, -11.191179275512695, -7.628603458404541, -6.63191032409668, -2.1944186687469482]"
the author bought the jacket for the adult .,PD,BUY,THE,for,-48.43587875366211,▁The|▁author|▁bought|▁the|▁jack|et|▁for|▁the|▁adult|.,"[-3.1171624660491943, -7.540183067321777, -9.999491691589355, -1.8862497806549072, -7.454869270324707, -0.2479967474937439, -2.2654056549072266, -2.5133566856384277, -8.737000465393066, -4.674163818359375]"
the author bought the adult the jacket .,DO,BUY,THE,for,-51.111236572265625,▁The|▁author|▁bought|▁the|▁adult|▁the|▁jack|et|.,"[-3.1171624660491943, -7.540183067321777, -9.999491691589355, -1.8862497806549072, -9.692949295043945, -8.11433219909668, -7.334351062774658, -0.34878677129745483, -3.0777344703674316]"
the doctor bought the knife for the uncle .,PD,BUY,THE,for,-48.31464385986328,▁The|▁doctor|▁bought|▁the|▁kn|ife|▁for|▁the|▁uncle|.,"[-3.1171624660491943, -9.078609466552734, -9.145295143127441, -1.9400089979171753, -7.734973907470703, -0.2388910949230194, -2.355192184448242, -2.6551804542541504, -10.130824089050293, -1.9185032844543457]"
the doctor bought the uncle the knife .,DO,BUY,THE,for,-48.16891860961914,▁The|▁doctor|▁bought|▁the|▁uncle|▁the|▁kn|ife|.,"[-3.1171624660491943, -9.078609466552734, -9.145295143127441, -1.9400089979171753, -11.576053619384766, -3.4787211418151855, -7.477876663208008, -0.2826954424381256, -2.072497844696045]"
the employer bought the cheese for the student .,PD,BUY,THE,for,-47.51231384277344,▁The|▁employ|er|▁bought|▁the|▁che|ese|▁for|▁the|▁student|.,"[-3.1171624660491943, -10.053779602050781, -1.0484659671783447, -9.16054916381836, -1.5462465286254883, -6.35219669342041, -2.9884841442108154, -2.41581392288208, -1.3402467966079712, -7.421604156494141, -2.067767858505249]"
the employer bought the student the cheese .,DO,BUY,THE,for,-47.63768005371094,▁The|▁employ|er|▁bought|▁the|▁student|▁the|▁che|ese|.,"[-3.1171624660491943, -10.053779602050781, -1.0484670400619507, -9.16054916381836, -1.5462478399276733, -7.473860740661621, -3.7605042457580566, -5.4633708000183105, -3.8280935287475586, -2.185643196105957]"
the kid bought the button for the scientist .,PD,BUY,THE,for,-54.30075073242188,▁The|▁kid|▁bought|▁the|▁button|▁for|▁the|▁scient|ist|.,"[-3.1171624660491943, -9.925060272216797, -9.301236152648926, -2.2452139854431152, -10.09970474243164, -2.447206974029541, -3.6235756874084473, -11.73415470123291, -0.3575759530067444, -1.4498602151870728]"
the kid bought the scientist the button .,DO,BUY,THE,for,-50.6318244934082,▁The|▁kid|▁bought|▁the|▁scient|ist|▁the|▁button|.,"[-3.1171624660491943, -9.925060272216797, -9.301236152648926, -2.2452139854431152, -11.129653930664062, -0.42163240909576416, -3.5958411693573, -9.349933624267578, -1.5460957288742065]"
the soldier bought the machine for the friend .,PD,BUY,THE,for,-47.26766586303711,▁The|▁soldier|▁bought|▁the|▁machine|▁for|▁the|▁friend|.,"[-3.1171624660491943, -10.914864540100098, -10.022878646850586, -1.7084702253341675, -5.628009796142578, -3.011275053024292, -2.9630067348480225, -7.456036567687988, -2.4459662437438965]"
the soldier bought the friend the machine .,DO,BUY,THE,for,-46.76044845581055,▁The|▁soldier|▁bought|▁the|▁friend|▁the|▁machine|.,"[-3.1171624660491943, -10.914864540100098, -10.022879600524902, -1.7084699869155884, -8.487518310546875, -3.4869017601013184, -6.731886386871338, -2.29076886177063]"
the pilot bought the salad for the friend .,PD,BUY,THE,for,-47.41674041748047,▁The|▁pilot|▁bought|▁the|▁sal|ad|▁for|▁the|▁friend|.,"[-3.1171624660491943, -9.351383209228516, -9.825553894042969, -1.5449254512786865, -9.295038223266602, -1.4072513580322266, -2.427946090698242, -2.153296709060669, -6.213718414306641, -2.08046293258667]"
the pilot bought the friend the salad .,DO,BUY,THE,for,-49.34046936035156,▁The|▁pilot|▁bought|▁the|▁friend|▁the|▁sal|ad|.,"[-3.1171624660491943, -9.351383209228516, -9.825553894042969, -1.5449254512786865, -10.350076675415039, -3.906505823135376, -8.094167709350586, -0.7660687565803528, -2.3846254348754883]"
the minister bought the telephone for the singer .,PD,BUY,THE,for,-49.51326751708984,▁The|▁minister|▁bought|▁the|▁tele|phone|▁for|▁the|▁singer|.,"[-3.1171624660491943, -9.625150680541992, -10.984003067016602, -1.9110145568847656, -8.294255256652832, -0.2759453356266022, -2.9281861782073975, -2.152056932449341, -8.690688133239746, -1.5348061323165894]"
the minister bought the singer the telephone .,DO,BUY,THE,for,-48.9217529296875,▁The|▁minister|▁bought|▁the|▁singer|▁the|▁tele|phone|.,"[-3.1171624660491943, -9.625150680541992, -10.984003067016602, -1.9110145568847656, -9.286958694458008, -3.591897487640381, -8.129870414733887, -0.14450286328792572, -2.1311917304992676]"
the actor bought the gun for the mayor .,PD,BUY,THE,for,-48.33662796020508,▁The|▁actor|▁bought|▁the|▁gun|▁for|▁the|▁mayor|.,"[-3.1171624660491943, -9.261722564697266, -8.425686836242676, -0.8267214894294739, -7.663361072540283, -2.708674430847168, -2.6730031967163086, -10.898995399475098, -2.7613003253936768]"
the actor bought the mayor the gun .,DO,BUY,THE,for,-46.39104461669922,▁The|▁actor|▁bought|▁the|▁mayor|▁the|▁gun|.,"[-3.1171624660491943, -9.261722564697266, -8.425686836242676, -0.8267225027084351, -11.472379684448242, -4.218077182769775, -6.246023178100586, -2.8232643604278564]"
the mayor bought the beer for the brother .,PD,BUY,THE,for,-47.52947235107422,▁The|▁mayor|▁bought|▁the|▁be|er|▁for|▁the|▁brother|.,"[-3.1171624660491943, -9.700708389282227, -10.535018920898438, -1.873055100440979, -6.427155494689941, -0.44072425365448, -2.0297293663024902, -1.1657544374465942, -9.207552909851074, -3.0326108932495117]"
the mayor bought the brother the beer .,DO,BUY,THE,for,-46.11564254760742,▁The|▁mayor|▁bought|▁the|▁brother|▁the|▁be|er|.,"[-3.1171624660491943, -9.700708389282227, -10.535018920898438, -1.873055100440979, -10.162335395812988, -4.474628448486328, -4.872488021850586, -0.17856083810329437, -1.201682448387146]"
the physician bought the tea for the opponent .,PD,BUY,THE,for,-54.538795471191406,▁The|▁phys|ician|▁bought|▁the|▁tea|▁for|▁the|▁oppon|ent|.,"[-3.1171624660491943, -9.539776802062988, -1.2383114099502563, -10.183347702026367, -1.3041781187057495, -9.99046516418457, -2.50921630859375, -2.438385248184204, -12.046600341796875, -0.1861363649368286, -1.9852169752120972]"
the physician bought the opponent the tea .,DO,BUY,THE,for,-51.52980041503906,▁The|▁phys|ician|▁bought|▁the|▁oppon|ent|▁the|▁tea|.,"[-3.1171624660491943, -9.539776802062988, -1.2383116483688354, -10.18334674835205, -1.304176926612854, -11.682302474975586, -0.2907533347606659, -4.228063583374023, -7.721170902252197, -2.224742889404297]"
