text,structure,verb,det,prep,sen_prob_nospace,tokens,log_prob_tokens
a writer got a meal for him .,PD,GET,A,for,-43.84709548950195,▁A|▁writer|▁got|▁a|▁me|al|▁for|▁him|.,"[-4.20621395111084, -8.38989543914795, -8.307085037231445, -1.778896450996399, -8.48907470703125, -0.9279072284698486, -1.6258481740951538, -6.361363410949707, -3.7608141899108887]"
a writer got him a meal .,DO,GET,A,for,-40.22090911865234,▁A|▁writer|▁got|▁him|▁a|▁me|al|.,"[-4.20621395111084, -8.38989543914795, -8.307085037231445, -8.131476402282715, -2.144848346710205, -6.953828811645508, -0.06260719895362854, -2.0249576568603516]"
an employee got a newspaper for me .,PD,GET,A,for,-40.36602783203125,▁An|▁employee|▁got|▁a|▁newspaper|▁for|▁me|.,"[-6.080687522888184, -6.094969749450684, -8.161898612976074, -1.7618037462234497, -10.08641242980957, -3.428070068359375, -2.8171768188476562, -1.9350091218948364]"
an employee got me a newspaper .,DO,GET,A,for,-38.57398223876953,▁An|▁employee|▁got|▁me|▁a|▁newspaper|.,"[-6.080687522888184, -6.094969749450684, -8.161901473999023, -4.854814529418945, -2.131885290145874, -8.112070083618164, -3.137655735015869]"
a chief got a coffee for you .,PD,GET,A,for,-45.82734680175781,▁A|▁chief|▁got|▁a|▁coffee|▁for|▁you|.,"[-4.20621395111084, -10.093009948730469, -9.725431442260742, -2.321232795715332, -9.07838249206543, -4.147553443908691, -4.704758644104004, -1.5507653951644897]"
a chief got you a coffee .,DO,GET,A,for,-45.79215240478516,▁A|▁chief|▁got|▁you|▁a|▁coffee|.,"[-4.20621395111084, -10.093009948730469, -9.725431442260742, -8.387215614318848, -4.839646339416504, -6.465117931365967, -2.0755162239074707]"
the lady gave the pie to me .,PD,GIVE,THE,to,-37.211692810058594,▁The|▁lady|▁gave|▁the|▁pie|▁to|▁me|.,"[-3.6788957118988037, -10.159488677978516, -6.36470890045166, -2.368290901184082, -10.224783897399902, -0.5816933512687683, -2.9369747638702393, -0.8968589305877686]"
the lady gave me the pie .,DO,GIVE,THE,to,-35.78335952758789,▁The|▁lady|▁gave|▁me|▁the|▁pie|.,"[-3.6788957118988037, -10.159488677978516, -6.364708423614502, -1.427718162536621, -2.143749713897705, -10.354915618896484, -1.6538804769515991]"
the brother gave the cheese to it .,PD,GIVE,THE,to,-43.61322021484375,▁The|▁brother|▁gave|▁the|▁che|ese|▁to|▁it|.,"[-3.6788957118988037, -10.64393424987793, -8.50819206237793, -1.6521931886672974, -6.902688980102539, -1.4669139385223389, -0.7944588661193848, -8.931154251098633, -1.0347856283187866]"
the brother gave it the cheese .,DO,GIVE,THE,to,-43.53268051147461,▁The|▁brother|▁gave|▁it|▁the|▁che|ese|.,"[-3.6788957118988037, -10.64393424987793, -8.50819206237793, -3.8349952697753906, -4.316103935241699, -8.467824935913086, -2.039024829864502, -2.0437138080596924]"
the worker gave the tea to it .,PD,GIVE,THE,to,-45.74658584594727,▁The|▁worker|▁gave|▁the|▁tea|▁to|▁it|.,"[-3.6788957118988037, -11.197181701660156, -7.903264999389648, -1.815828800201416, -9.038335800170898, -1.079276442527771, -9.567718505859375, -1.4660823345184326]"
the worker gave it the tea .,DO,GIVE,THE,to,-43.81941223144531,▁The|▁worker|▁gave|▁it|▁the|▁tea|.,"[-3.6788957118988037, -11.197181701660156, -7.903265953063965, -4.251199722290039, -3.708716630935669, -10.468998908996582, -2.611154556274414]"
the mayor gave the pot to us .,PD,GIVE,THE,to,-41.35459518432617,▁The|▁mayor|▁gave|▁the|▁pot|▁to|▁us|.,"[-3.6788957118988037, -9.276931762695312, -6.823435306549072, -1.7319188117980957, -10.167831420898438, -2.6449038982391357, -5.775129795074463, -1.2555465698242188]"
the mayor gave us the pot .,DO,GIVE,THE,to,-38.06547927856445,▁The|▁mayor|▁gave|▁us|▁the|▁pot|.,"[-3.6788957118988037, -9.276931762695312, -6.823434829711914, -3.516763210296631, -2.2421646118164062, -9.917163848876953, -2.6101269721984863]"
the employee gave the bowl to you .,PD,GIVE,THE,to,-44.14805603027344,▁The|▁employee|▁gave|▁the|▁bow|l|▁to|▁you|.,"[-3.6788957118988037, -10.098588943481445, -6.852700233459473, -1.7042344808578491, -10.403790473937988, -0.38283345103263855, -0.7326399087905884, -8.596145629882812, -1.6982289552688599]"
the employee gave you the bowl .,DO,GIVE,THE,to,-43.25113296508789,▁The|▁employee|▁gave|▁you|▁the|▁bow|l|.,"[-3.6788957118988037, -10.098588943481445, -6.8526997566223145, -5.703662872314453, -2.2474398612976074, -11.893233299255371, -0.39680540561676025, -2.3798069953918457]"
the priest gave the salad to us .,PD,GIVE,THE,to,-41.92073059082031,▁The|▁priest|▁gave|▁the|▁sal|ad|▁to|▁us|.,"[-3.6788957118988037, -10.524263381958008, -5.7880754470825195, -1.732366681098938, -7.4857378005981445, -3.5513358116149902, -1.9707826375961304, -5.814296245574951, -1.374976634979248]"
the priest gave us the salad .,DO,GIVE,THE,to,-38.17124938964844,▁The|▁priest|▁gave|▁us|▁the|▁sal|ad|.,"[-3.6788957118988037, -10.524263381958008, -5.788074970245361, -2.9297633171081543, -2.0124688148498535, -7.792869567871094, -2.8428077697753906, -2.6021065711975098]"
the attorney gave the candy to us .,PD,GIVE,THE,to,-46.72988510131836,▁The|▁att|orney|▁gave|▁the|▁c|andy|▁to|▁us|.,"[-3.6788957118988037, -8.948784828186035, -1.8549704551696777, -8.941123962402344, -1.8643841743469238, -6.364936828613281, -6.097761154174805, -0.9465143084526062, -6.40570068359375, -1.62680983543396]"
the attorney gave us the candy .,DO,GIVE,THE,to,-42.22784805297852,▁The|▁att|orney|▁gave|▁us|▁the|▁c|andy|.,"[-3.6788957118988037, -8.948784828186035, -1.8549704551696777, -8.941123962402344, -3.1244492530822754, -2.1589407920837402, -7.108654022216797, -4.312685966491699, -2.099344253540039]"
the opponent gave the juice to him .,PD,GIVE,THE,to,-47.61241149902344,▁The|▁oppon|ent|▁gave|▁the|▁ju|ice|▁to|▁him|.,"[-3.6788957118988037, -11.651771545410156, -0.8993584513664246, -7.185061454772949, -2.1707496643066406, -9.701196670532227, -2.429386854171753, -2.0044806003570557, -6.194280624389648, -1.6972315311431885]"
the opponent gave him the juice .,DO,GIVE,THE,to,-39.09130859375,▁The|▁oppon|ent|▁gave|▁him|▁the|▁ju|ice|.,"[-3.6788957118988037, -11.651771545410156, -0.8993584513664246, -7.185061454772949, -2.9847867488861084, -2.0913314819335938, -8.041424751281738, -0.6728779077529907, -1.8858002424240112]"
the secretary gave the cigarette to him .,PD,GIVE,THE,to,-40.39206314086914,▁The|▁secretary|▁gave|▁the|▁cig|aret|te|▁to|▁him|.,"[-3.6788957118988037, -10.424703598022461, -7.125011920928955, -1.9201014041900635, -9.918975830078125, -0.7136350274085999, -0.0008523407159373164, -1.399688959121704, -4.095293998718262, -1.1149078607559204]"
the secretary gave him the cigarette .,DO,GIVE,THE,to,-36.24625778198242,▁The|▁secretary|▁gave|▁him|▁the|▁cig|aret|te|.,"[-3.6788957118988037, -10.424703598022461, -7.125011920928955, -2.6371891498565674, -1.8431552648544312, -7.626071929931641, -0.91334468126297, -0.0016254083020612597, -1.996260166168213]"
the singer gave the candy to you .,PD,GIVE,THE,to,-44.36006927490234,▁The|▁singer|▁gave|▁the|▁c|andy|▁to|▁you|.,"[-3.6788957118988037, -9.146038055419922, -5.605286598205566, -2.439302444458008, -6.540042400360107, -4.956202030181885, -1.1074293851852417, -9.323402404785156, -1.5634709596633911]"
the singer gave you the candy .,DO,GIVE,THE,to,-39.18464660644531,▁The|▁singer|▁gave|▁you|▁the|▁c|andy|.,"[-3.6788957118988037, -9.146038055419922, -5.605287075042725, -6.744901657104492, -2.119938850402832, -6.191474914550781, -3.1916146278381348, -2.5064940452575684]"
the lawyer gave the gun to me .,PD,GIVE,THE,to,-35.70277404785156,▁The|▁lawyer|▁gave|▁the|▁gun|▁to|▁me|.,"[-3.6788957118988037, -10.16461181640625, -7.328604221343994, -1.9070667028427124, -6.594274520874023, -1.1048862934112549, -3.7370762825012207, -1.1873607635498047]"
the lawyer gave me the gun .,DO,GIVE,THE,to,-33.80052947998047,▁The|▁lawyer|▁gave|▁me|▁the|▁gun|.,"[-3.6788957118988037, -10.16461181640625, -7.328603744506836, -2.074836254119873, -2.145172595977783, -6.999443054199219, -1.4089691638946533]"
the uncle gave the book to you .,PD,GIVE,THE,to,-38.34502029418945,▁The|▁uncle|▁gave|▁the|▁book|▁to|▁you|.,"[-3.6788957118988037, -13.077665328979492, -6.772016525268555, -1.9655089378356934, -5.837851524353027, -0.4330857992172241, -5.435432434082031, -1.1445610523223877]"
the uncle gave you the book .,DO,GIVE,THE,to,-37.40006256103516,▁The|▁uncle|▁gave|▁you|▁the|▁book|.,"[-3.6788957118988037, -13.077665328979492, -6.772016525268555, -5.708846092224121, -2.0125179290771484, -4.313986778259277, -1.836135745048523]"
the actress gave the tea to them .,PD,GIVE,THE,to,-45.47930145263672,▁The|▁actress|▁gave|▁the|▁tea|▁to|▁them|.,"[-3.6788957118988037, -9.35341739654541, -5.847226142883301, -2.8640823364257812, -9.05522346496582, -2.935678005218506, -9.613669395446777, -2.131105661392212]"
the actress gave them the tea .,DO,GIVE,THE,to,-38.89364242553711,▁The|▁actress|▁gave|▁them|▁the|▁tea|.,"[-3.6788957118988037, -9.35341739654541, -5.847224235534668, -7.762030124664307, -2.5746970176696777, -8.232983589172363, -1.4443920850753784]"
the husband gave the coffee to it .,PD,GIVE,THE,to,-45.144657135009766,▁The|▁husband|▁gave|▁the|▁coffee|▁to|▁it|.,"[-3.6788957118988037, -10.154186248779297, -6.94846248626709, -2.2117605209350586, -9.297958374023438, -2.306783676147461, -9.258506774902344, -1.288105845451355]"
the husband gave it the coffee .,DO,GIVE,THE,to,-44.43896484375,▁The|▁husband|▁gave|▁it|▁the|▁coffee|.,"[-3.6788957118988037, -10.154186248779297, -6.948459625244141, -4.07499885559082, -3.994755983352661, -11.134476661682129, -4.453191757202148]"
the author gave the chicken to us .,PD,GIVE,THE,to,-41.32931900024414,▁The|▁author|▁gave|▁the|▁ch|icken|▁to|▁us|.,"[-3.6788957118988037, -7.047139644622803, -8.157371520996094, -2.4749045372009277, -7.268010139465332, -2.1961781978607178, -3.586061477661133, -5.087885856628418, -1.8328722715377808]"
the author gave us the chicken .,DO,GIVE,THE,to,-40.09916305541992,▁The|▁author|▁gave|▁us|▁the|▁ch|icken|.,"[-3.6788957118988037, -7.047139644622803, -8.15737247467041, -3.380310297012329, -2.3737967014312744, -7.761808395385742, -3.6161322593688965, -4.083708763122559]"
the attorney gave the instrument to me .,PD,GIVE,THE,to,-41.337703704833984,▁The|▁att|orney|▁gave|▁the|▁instrument|▁to|▁me|.,"[-3.6788957118988037, -8.948784828186035, -1.8549704551696777, -8.941123962402344, -1.8643842935562134, -10.438875198364258, -0.6099234819412231, -3.257575273513794, -1.7431693077087402]"
the attorney gave me the instrument .,DO,GIVE,THE,to,-41.036354064941406,▁The|▁att|orney|▁gave|▁me|▁the|▁instrument|.,"[-3.6788957118988037, -8.948784828186035, -1.854968786239624, -8.941123962402344, -2.2825798988342285, -2.045194149017334, -10.623662948608398, -2.6611387729644775]"
the scientist gave the tea to me .,PD,GIVE,THE,to,-40.91852188110352,▁The|▁scient|ist|▁gave|▁the|▁tea|▁to|▁me|.,"[-3.6788957118988037, -9.81041145324707, -1.2012869119644165, -8.115323066711426, -1.6906754970550537, -9.601325035095215, -1.8873769044876099, -3.873112678527832, -1.0601147413253784]"
the scientist gave me the tea .,DO,GIVE,THE,to,-38.61787033081055,▁The|▁scient|ist|▁gave|▁me|▁the|▁tea|.,"[-3.6788957118988037, -9.81041145324707, -1.201285481452942, -8.11532211303711, -2.705601930618286, -2.1926095485687256, -9.16881275177002, -1.744930624961853]"
the professor gave the cheese to you .,PD,GIVE,THE,to,-42.21391677856445,▁The|▁professor|▁gave|▁the|▁che|ese|▁to|▁you|.,"[-3.6788957118988037, -10.660238265991211, -5.2793989181518555, -1.8242855072021484, -8.04958724975586, -2.595513105392456, -1.860981822013855, -7.555212497711182, -0.7098038196563721]"
the professor gave you the cheese .,DO,GIVE,THE,to,-41.61164855957031,▁The|▁professor|▁gave|▁you|▁the|▁che|ese|.,"[-3.6788957118988037, -10.660238265991211, -5.279397964477539, -5.692010402679443, -2.271591901779175, -7.558479309082031, -4.300236701965332, -2.170799970626831]"
the candidate gave the coffee to us .,PD,GIVE,THE,to,-44.072715759277344,▁The|▁candidate|▁gave|▁the|▁coffee|▁to|▁us|.,"[-3.6788957118988037, -9.517257690429688, -7.074836730957031, -2.464275360107422, -11.803449630737305, -2.2458934783935547, -6.123517990112305, -1.1645904779434204]"
the candidate gave us the coffee .,DO,GIVE,THE,to,-39.75185394287109,▁The|▁candidate|▁gave|▁us|▁the|▁coffee|.,"[-3.6788957118988037, -9.517257690429688, -7.074834823608398, -3.196145534515381, -2.4708399772644043, -11.328521728515625, -2.4853639602661133]"
the professor gave the card to you .,PD,GIVE,THE,to,-38.81143951416016,▁The|▁professor|▁gave|▁the|▁card|▁to|▁you|.,"[-3.6788957118988037, -10.660238265991211, -5.279397964477539, -1.8242851495742798, -9.08879566192627, -0.6554139256477356, -6.22929573059082, -1.3951175212860107]"
the professor gave you the card .,DO,GIVE,THE,to,-39.65564727783203,▁The|▁professor|▁gave|▁you|▁the|▁card|.,"[-3.6788957118988037, -10.660238265991211, -5.2793989181518555, -5.692010879516602, -2.2715916633605957, -9.499686241149902, -2.5738282203674316]"
the professor gave the card to me .,PD,GIVE,THE,to,-35.12102508544922,▁The|▁professor|▁gave|▁the|▁card|▁to|▁me|.,"[-3.6788957118988037, -10.660238265991211, -5.279397964477539, -1.8242851495742798, -9.08879566192627, -0.6554139256477356, -2.5759754180908203, -1.3580245971679688]"
the professor gave me the card .,DO,GIVE,THE,to,-33.79966735839844,▁The|▁professor|▁gave|▁me|▁the|▁card|.,"[-3.6788957118988037, -10.660238265991211, -5.2793989181518555, -2.1365442276000977, -2.242690324783325, -7.514467239379883, -2.28743314743042]"
the employer gave the instrument to me .,PD,GIVE,THE,to,-41.33283996582031,▁The|▁employ|er|▁gave|▁the|▁instrument|▁to|▁me|.,"[-3.6788957118988037, -9.806510925292969, -1.1683833599090576, -7.384383678436279, -1.618686556816101, -11.644380569458008, -0.8746158480644226, -3.2422354221343994, -1.914748191833496]"
the employer gave me the instrument .,DO,GIVE,THE,to,-39.99055480957031,▁The|▁employ|er|▁gave|▁me|▁the|▁instrument|.,"[-3.6788957118988037, -9.806510925292969, -1.168388843536377, -7.384383678436279, -1.7219845056533813, -2.6226119995117188, -10.256078720092773, -3.3517000675201416]"
a son gave a bowl to me .,PD,GIVE,A,to,-40.20846557617188,▁A|▁son|▁gave|▁a|▁bow|l|▁to|▁me|.,"[-4.20621395111084, -9.012458801269531, -7.734484672546387, -2.405703067779541, -7.982471466064453, -0.2243121713399887, -1.2945195436477661, -6.046241760253906, -1.302059292793274]"
a son gave me a bowl .,DO,GIVE,A,to,-35.96276092529297,▁A|▁son|▁gave|▁me|▁a|▁bow|l|.,"[-4.20621395111084, -9.012458801269531, -7.734483242034912, -3.17911696434021, -0.8764210343360901, -7.380719184875488, -0.39213481545448303, -3.1812119483947754]"
a student gave a meal to you .,PD,GIVE,A,to,-39.86824035644531,▁A|▁student|▁gave|▁a|▁me|al|▁to|▁you|.,"[-4.20621395111084, -7.0499114990234375, -8.6956787109375, -1.5515856742858887, -7.177934646606445, -0.4519922435283661, -0.5612055063247681, -8.669506072998047, -1.5042110681533813]"
a student gave you a meal .,DO,GIVE,A,to,-37.405269622802734,▁A|▁student|▁gave|▁you|▁a|▁me|al|.,"[-4.20621395111084, -7.0499114990234375, -8.695677757263184, -5.691959381103516, -0.6412381529808044, -7.953481674194336, -0.40961435437202454, -2.7571747303009033]"
a professor gave a beer to him .,PD,GIVE,A,to,-43.644344329833984,▁A|▁professor|▁gave|▁a|▁be|er|▁to|▁him|.,"[-4.20621395111084, -8.844736099243164, -6.838046550750732, -1.2346642017364502, -8.89106559753418, -0.707633912563324, -1.5851305723190308, -9.002422332763672, -2.334433078765869]"
a professor gave him a beer .,DO,GIVE,A,to,-36.932125091552734,▁A|▁professor|▁gave|▁him|▁a|▁be|er|.,"[-4.20621395111084, -8.844736099243164, -6.838047981262207, -6.114509105682373, -0.7516608238220215, -7.427756309509277, -0.6346876621246338, -2.1145105361938477]"
a chief gave a coffee to him .,PD,GIVE,A,to,-47.47092819213867,▁A|▁chief|▁gave|▁a|▁coffee|▁to|▁him|.,"[-4.20621395111084, -10.093009948730469, -9.980159759521484, -1.6157586574554443, -10.038484573364258, -3.2383408546447754, -6.574084758758545, -1.7248716354370117]"
a chief gave him a coffee .,DO,GIVE,A,to,-41.88135528564453,▁A|▁chief|▁gave|▁him|▁a|▁coffee|.,"[-4.20621395111084, -10.093009948730469, -9.980158805847168, -4.019114017486572, -0.851608157157898, -9.069254875183105, -3.6619951725006104]"
a manager gave a pie to it .,PD,GIVE,A,to,-44.90809631347656,▁A|▁manager|▁gave|▁a|▁pie|▁to|▁it|.,"[-4.20621395111084, -9.854104995727539, -6.906806945800781, -1.4137166738510132, -8.561199188232422, -0.5619193911552429, -10.119059562683105, -3.2850751876831055]"
a manager gave it a pie .,DO,GIVE,A,to,-42.96049880981445,▁A|▁manager|▁gave|▁it|▁a|▁pie|.,"[-4.20621395111084, -9.854104995727539, -6.9068074226379395, -6.452022552490234, -1.9397393465042114, -10.968057632446289, -2.6335532665252686]"
