text,structure,verb,det,prep,tokens,log_prob_tokens,log_prob
an employer purchased a book for us .,PD,PURCHASE,A,for,"['An', ' employer', ' purchased', ' a', ' book', ' for', ' us', '.']","[-6.034515, -8.089632, -9.226799, -0.841053, -4.890242, -2.090507, -6.1189566, -3.0671825]",-40.35888671875
an employer purchased us a book .,DO,PURCHASE,A,for,"['An', ' employer', ' purchased', ' us', ' a', ' book', '.']","[-6.034515, -8.089632, -9.226799, -8.731678, -0.9794039, -5.2363906, -3.6488113]",-41.94723129272461
a pilot purchased a bowl for it .,PD,PURCHASE,A,for,"['A', ' pilot', ' purchased', ' a', ' bowl', ' for', ' it', '.']","[-4.116546, -8.236963, -11.901476, -0.7564663, -8.860126, -3.1710045, -8.481823, -2.5827093]",-48.10711669921875
a pilot purchased it a bowl .,DO,PURCHASE,A,for,"['A', ' pilot', ' purchased', ' it', ' a', ' bowl', '.']","[-4.116546, -8.236963, -11.901476, -6.736935, -4.459724, -13.590233, -3.4055452]",-52.44742202758789
a captain purchased a tea for him .,PD,PURCHASE,A,for,"['A', ' captain', ' purchased', ' a', ' tea', ' for', ' him', '.']","[-4.116546, -10.660303, -12.174721, -0.69949675, -8.862289, -4.014052, -4.796034, -2.6675014]",-47.99095153808594
a captain purchased him a tea .,DO,PURCHASE,A,for,"['A', ' captain', ' purchased', ' him', ' a', ' tea', '.']","[-4.116546, -10.660303, -12.174721, -7.7698092, -3.860684, -8.114703, -4.3897448]",-51.08651351928711
a hero purchased an engine for them .,PD,PURCHASE,A,for,"['A', ' hero', ' purchased', ' an', ' engine', ' for', ' them', '.']","[-4.116546, -9.160791, -12.566592, -3.4035087, -7.409623, -1.7648942, -8.92182, -2.0756187]",-49.41939163208008
a hero purchased them an engine .,DO,PURCHASE,A,for,"['A', ' hero', ' purchased', ' them', ' an', ' engine', '.']","[-4.116546, -9.160791, -12.566592, -6.376165, -5.1552086, -6.145109, -2.3800828]",-45.90049362182617
a buddy purchased a jacket for her .,PD,PURCHASE,A,for,"['A', ' buddy', ' purchased', ' a', ' jacket', ' for', ' her', '.']","[-4.116546, -10.491358, -8.409907, -0.8482768, -8.913931, -2.2406635, -4.111092, -6.760808]",-45.89258193969727
a buddy purchased her a jacket .,DO,PURCHASE,A,for,"['A', ' buddy', ' purchased', ' her', ' a', ' jacket', '.']","[-4.116546, -10.491358, -8.409907, -7.231089, -1.2959528, -7.7409325, -3.256777]",-42.54256439208984
a lady purchased an engine for her .,PD,PURCHASE,A,for,"['A', ' lady', ' purchased', ' an', ' engine', ' for', ' her', '.']","[-4.116546, -8.180323, -8.579119, -2.8648293, -8.879074, -1.6886255, -0.3330976, -8.625689]",-43.26730346679688
a lady purchased her an engine .,DO,PURCHASE,A,for,"['A', ' lady', ' purchased', ' her', ' an', ' engine', '.']","[-4.116546, -8.180323, -8.579119, -3.4273293, -9.943171, -8.779441, -3.2050486]",-46.23097229003906
a king purchased a chicken for you .,PD,PURCHASE,A,for,"['A', ' king', ' purchased', ' a', ' chicken', ' for', ' you', '.']","[-4.116546, -9.58169, -11.7231655, -0.6150254, -7.7260246, -2.0494952, -9.313153, -1.6607758]",-46.78587341308594
a king purchased you a chicken .,DO,PURCHASE,A,for,"['A', ' king', ' purchased', ' you', ' a', ' chicken', '.']","[-4.116546, -9.58169, -11.7231655, -7.5017443, -2.3782082, -7.4480667, -2.0563464]",-44.80576705932617
a nurse purchased a coffee for me .,PD,PURCHASE,A,for,"['A', ' nurse', ' purchased', ' a', ' coffee', ' for', ' me', '.']","[-4.116546, -8.151026, -10.891567, -0.76313174, -6.5480843, -2.3329778, -4.4920144, -3.186935]",-40.48228454589844
a nurse purchased me a coffee .,DO,PURCHASE,A,for,"['A', ' nurse', ' purchased', ' me', ' a', ' coffee', '.']","[-4.116546, -8.151026, -10.891567, -7.2006316, -0.9793742, -2.4392562, -2.8670084]",-36.64540863037109
the brother saved the anchor for her .,PD,SAVE,THE,for,"['The', ' brother', ' saved', ' the', ' anchor', ' for', ' her', '.']","[-3.1868587, -10.393806, -11.248396, -1.4946299, -11.370598, -3.6208618, -4.0656404, -2.0216632]",-47.4024543762207
the brother saved her the anchor .,DO,SAVE,THE,for,"['The', ' brother', ' saved', ' her', ' the', ' anchor', '.']","[-3.1868587, -10.393806, -11.248396, -3.0024424, -5.4431505, -11.868387, -2.6067238]",-47.74976348876953
the adult saved the meal for him .,PD,SAVE,THE,for,"['The', ' adult', ' saved', ' the', ' meal', ' for', ' him', '.']","[-3.1855924, -9.880079, -13.505865, -1.5192648, -9.455673, -1.8715308, -4.5568857, -1.7700752]",-45.74496841430664
the adult saved him the meal .,DO,SAVE,THE,for,"['The', ' adult', ' saved', ' him', ' the', ' meal', '.']","[-3.1868587, -9.879158, -13.504343, -4.6577654, -5.123769, -8.477306, -2.1991029]",-47.02830123901367
the winner saved the bag for you .,PD,SAVE,THE,for,"['The', ' winner', ' saved', ' the', ' bag', ' for', ' you', '.']","[-3.1868587, -8.052986, -13.740468, -1.6714218, -8.979565, -2.3413792, -5.891893, -1.803275]",-45.6678466796875
the winner saved you the bag .,DO,SAVE,THE,for,"['The', ' winner', ' saved', ' you', ' the', ' bag', '.']","[-3.1868587, -8.052986, -13.740468, -7.1011095, -2.5388255, -9.271334, -2.550133]",-46.44171524047852
the professor saved the juice for him .,PD,SAVE,THE,for,"['The', ' professor', ' saved', ' the', ' juice', ' for', ' him', '.']","[-3.1868587, -10.818611, -9.185943, -1.4724563, -10.033102, -2.1514072, -4.7342653, -1.5880905]",-43.17073440551758
the professor saved him the juice .,DO,SAVE,THE,for,"['The', ' professor', ' saved', ' him', ' the', ' juice', '.']","[-3.1868587, -10.818611, -9.185943, -5.105269, -3.3586142, -9.953746, -2.1891665]",-43.79821014404297
the guest saved the tea for him .,PD,SAVE,THE,for,"['The', ' guest', ' saved', ' the', ' tea', ' for', ' him', '.']","[-3.1868587, -9.586189, -13.70734, -1.341367, -9.397893, -2.856078, -5.1831937, -1.7071482]",-46.96607208251953
the guest saved him the tea .,DO,SAVE,THE,for,"['The', ' guest', ' saved', ' him', ' the', ' tea', '.']","[-3.1868587, -9.586189, -13.70734, -6.1968355, -3.0980186, -8.993313, -2.4669971]",-47.23555374145508
the manager saved the salad for them .,PD,SAVE,THE,for,"['The', ' manager', ' saved', ' the', ' salad', ' for', ' them', '.']","[-3.1868587, -9.568611, -10.148417, -1.5390171, -10.921794, -1.6917768, -5.936845, -1.8045803]",-44.79790115356445
the manager saved them the salad .,DO,SAVE,THE,for,"['The', ' manager', ' saved', ' them', ' the', ' salad', '.']","[-3.1868587, -9.568611, -10.148417, -4.539017, -3.7913475, -12.175009, -2.7092535]",-46.11851501464844
the author saved the juice for it .,PD,SAVE,THE,for,"['The', ' author', ' saved', ' the', ' juice', ' for', ' it', '.']","[-3.1868587, -7.021736, -11.559261, -1.5294197, -10.639628, -3.5765097, -7.2161255, -2.3917875]",-47.12133026123047
the author saved it the juice .,DO,SAVE,THE,for,"['The', ' author', ' saved', ' it', ' the', ' juice', '.']","[-3.1868587, -7.021736, -11.559261, -4.732545, -5.678073, -11.5652075, -2.7933924]",-46.537071228027344
the child saved the beer for you .,PD,SAVE,THE,for,"['The', ' child', ' saved', ' the', ' beer', ' for', ' you', '.']","[-3.1868587, -9.031502, -9.549358, -2.3071856, -10.391298, -2.7326164, -5.2548485, -1.8081765]",-44.261844635009766
the child saved you the beer .,DO,SAVE,THE,for,"['The', ' child', ' saved', ' you', ' the', ' beer', '.']","[-3.1868587, -9.031502, -9.549358, -7.4282794, -4.2022924, -9.757837, -2.320622]",-45.476749420166016
the cop saved the candy for me .,PD,SAVE,THE,for,"['The', ' cop', ' saved', ' the', ' candy', ' for', ' me', '.']","[-3.1868587, -10.86451, -7.981952, -1.2258445, -10.4959955, -3.4963467, -3.8111184, -1.656303]",-42.71892929077149
the cop saved me the candy .,DO,SAVE,THE,for,"['The', ' cop', ' saved', ' me', ' the', ' candy', '.']","[-3.186464, -10.867691, -7.9807453, -2.7998495, -3.7923868, -12.406272, -2.2418914]",-43.275299072265625
the mother saved the cigarette for you .,PD,SAVE,THE,for,"['The', ' mother', ' saved', ' the', ' cigarette', ' for', ' you', '.']","[-3.186464, -8.466324, -11.339248, -1.4864633, -9.394196, -3.9260387, -5.6276364, -1.8349692]",-45.2613410949707
the mother saved you the cigarette .,DO,SAVE,THE,for,"['The', ' mother', ' saved', ' you', ' the', ' cigarette', '.']","[-3.1868587, -8.4650955, -11.340734, -6.4939384, -3.9903436, -9.479009, -2.8413203]",-45.79729843139648
the writer saved the meal for them .,PD,SAVE,THE,for,"['The', ' writer', ' saved', ' the', ' meal', ' for', ' them', '.']","[-3.1868587, -8.906502, -10.7534075, -2.50776, -11.571368, -2.413522, -6.0685034, -1.7353637]",-47.14328384399414
the writer saved them the meal .,DO,SAVE,THE,for,"['The', ' writer', ' saved', ' them', ' the', ' meal', '.']","[-3.1868587, -8.906502, -10.7534075, -6.5897913, -5.539235, -10.864886, -2.5330462]",-48.37372589111328
the boy saved the tea for it .,PD,SAVE,THE,for,"['The', ' boy', ' saved', ' the', ' tea', ' for', ' it', '.']","[-3.1868587, -8.978767, -8.720736, -1.9769336, -9.879616, -2.8196054, -7.419853, -3.2485704]",-46.23094177246094
the boy saved it the tea .,DO,SAVE,THE,for,"['The', ' boy', ' saved', ' it', ' the', ' tea', '.']","[-3.1868587, -8.978767, -8.720736, -6.723027, -5.802566, -9.587991, -2.8314025]",-45.83134841918945
the cop saved the anchor for them .,PD,SAVE,THE,for,"['The', ' cop', ' saved', ' the', ' anchor', ' for', ' them', '.']","[-3.1868587, -10.86451, -7.981952, -1.2258445, -12.078027, -5.2385573, -7.2407064, -1.627746]",-49.4442024230957
the cop saved them the anchor .,DO,SAVE,THE,for,"['The', ' cop', ' saved', ' them', ' the', ' anchor', '.']","[-3.1868587, -10.86451, -7.981952, -5.405532, -4.721558, -12.42387, -2.9541636]",-47.53844451904297
the mother saved the cigarette for me .,PD,SAVE,THE,for,"['The', ' mother', ' saved', ' the', ' cigarette', ' for', ' me', '.']","[-3.1868587, -8.4650955, -11.340734, -1.486126, -9.395136, -3.9118018, -3.1321816, -1.6491681]",-42.56710052490234
the mother saved me the cigarette .,DO,SAVE,THE,for,"['The', ' mother', ' saved', ' me', ' the', ' cigarette', '.']","[-3.1868587, -8.4650955, -11.340734, -3.970501, -3.3400972, -9.254913, -2.6311572]",-42.18935775756836
the president saved the cheese for it .,PD,SAVE,THE,for,"['The', ' president', ' saved', ' the', ' cheese', ' for', ' it', '.']","[-3.1868587, -7.9006424, -10.994215, -1.4904218, -10.973593, -2.1433463, -8.763581, -2.332549]",-47.78520584106445
the president saved it the cheese .,DO,SAVE,THE,for,"['The', ' president', ' saved', ' it', ' the', ' cheese', '.']","[-3.1868587, -7.9006424, -10.994215, -4.2013593, -6.0914235, -11.179782, -2.7180448]",-46.2723274230957
the soldier saved the pie for him .,PD,SAVE,THE,for,"['The', ' soldier', ' saved', ' the', ' pie', ' for', ' him', '.']","[-3.1868587, -11.08326, -8.586946, -1.3092536, -11.662577, -1.6856899, -4.9143395, -1.9868052]",-44.41573333740234
the soldier saved him the pie .,DO,SAVE,THE,for,"['The', ' soldier', ' saved', ' him', ' the', ' pie', '.']","[-3.1868587, -11.08326, -8.586946, -4.9186287, -5.0668344, -10.962584, -2.2647035]",-46.0698127746582
the hero saved the beer for him .,PD,SAVE,THE,for,"['The', ' hero', ' saved', ' the', ' beer', ' for', ' him', '.']","[-3.1868587, -9.926033, -8.9011135, -0.7167804, -10.558217, -4.566718, -4.885943, -1.5974802]",-44.33914566040039
the hero saved him the beer .,DO,SAVE,THE,for,"['The', ' hero', ' saved', ' him', ' the', ' beer', '.']","[-3.1868587, -9.926033, -8.9011135, -6.033187, -5.199022, -9.300735, -2.3435743]",-44.89052581787109
the prince saved the computer for you .,PD,SAVE,THE,for,"['The', ' prince', ' saved', ' the', ' computer', ' for', ' you', '.']","[-3.1868587, -10.868416, -8.931541, -1.0426843, -9.769548, -4.7484236, -3.9177651, -1.6144034]",-44.07964324951172
the prince saved you the computer .,DO,SAVE,THE,for,"['The', ' prince', ' saved', ' you', ' the', ' computer', '.']","[-3.1868587, -10.868416, -8.931541, -5.206747, -5.166348, -10.785523, -2.4728246]",-46.618255615234375
the minister saved the chicken for me .,PD,SAVE,THE,for,"['The', ' minister', ' saved', ' the', ' chicken', ' for', ' me', '.']","[-3.1868587, -9.336189, -12.380785, -1.3932719, -9.3512945, -2.7664318, -4.178312, -1.6167482]",-44.20989227294922
the minister saved me the chicken .,DO,SAVE,THE,for,"['The', ' minister', ' saved', ' me', ' the', ' chicken', '.']","[-3.1868587, -9.336189, -12.380785, -3.752647, -2.3669603, -10.0239, -2.9659903]",-44.013328552246094
the student saved the juice for us .,PD,SAVE,THE,for,"['The', ' student', ' saved', ' the', ' juice', ' for', ' us', '.']","[-3.1868587, -8.594002, -11.611928, -1.5564563, -10.782216, -2.6950097, -5.6256814, -1.9648805]",-46.01703643798828
the student saved us the juice .,DO,SAVE,THE,for,"['The', ' student', ' saved', ' us', ' the', ' juice', '.']","[-3.1868587, -8.594002, -11.611928, -5.5720816, -3.657961, -11.321277, -2.6166725]",-46.5607795715332
the mayor saved the salad for him .,PD,SAVE,THE,for,"['The', ' mayor', ' saved', ' the', ' salad', ' for', ' him', '.']","[-3.1868587, -9.010017, -12.323465, -1.1778965, -11.342819, -1.9483966, -5.74212, -1.5822948]",-46.31386566162109
the mayor saved him the salad .,DO,SAVE,THE,for,"['The', ' mayor', ' saved', ' him', ' the', ' salad', '.']","[-3.1868587, -9.010017, -12.323465, -5.3028965, -3.207592, -11.308567, -2.2296185]",-46.56901550292969
a president saved a tea for us .,PD,SAVE,A,for,"['A', ' president', ' saved', ' a', ' tea', ' for', ' us', '.']","[-4.116546, -9.993799, -11.472955, -2.5335574, -9.391003, -6.1219897, -3.967224, -2.0477216]",-49.644798278808594
a president saved us a tea .,DO,SAVE,A,for,"['A', ' president', ' saved', ' us', ' a', ' tea', '.']","[-4.116546, -9.993799, -11.472955, -4.10387, -4.7970295, -10.786163, -4.164937]",-49.43529891967773
a prince saved a plate for it .,PD,SAVE,A,for,"['A', ' prince', ' saved', ' a', ' plate', ' for', ' it', '.']","[-4.116546, -10.416651, -8.29817, -1.726928, -12.529655, -4.331872, -8.415242, -2.182182]",-52.01724624633789
a prince saved it a plate .,DO,SAVE,A,for,"['A', ' prince', ' saved', ' it', ' a', ' plate', '.']","[-4.116546, -10.416651, -8.29817, -7.0980215, -5.4035087, -10.1417885, -3.0415795]",-48.51626586914063
a buddy saved a juice for you .,PD,SAVE,A,for,"['A', ' buddy', ' saved', ' a', ' juice', ' for', ' you', '.']","[-4.116546, -10.491358, -10.175532, -2.1386404, -10.832932, -3.4771006, -4.8139367, -1.8282632]",-47.87430953979492
a buddy saved you a juice .,DO,SAVE,A,for,"['A', ' buddy', ' saved', ' you', ' a', ' juice', '.']","[-4.116546, -10.491358, -10.175532, -5.3573904, -1.9770688, -10.393815, -3.1329317]",-45.6446418762207
a captain saved a candy for you .,PD,SAVE,A,for,"['A', ' captain', ' saved', ' a', ' candy', ' for', ' you', '.']","[-4.116546, -10.660303, -8.999916, -1.8912458, -13.055582, -7.5226626, -4.8137884, -1.6029161]",-52.6629638671875
a captain saved you a candy .,DO,SAVE,A,for,"['A', ' captain', ' saved', ' you', ' a', ' candy', '.']","[-4.116546, -10.660303, -8.999916, -8.23109, -3.0995758, -10.792643, -3.7735257]",-49.67359924316406
a buddy saved a coat for them .,PD,SAVE,A,for,"['A', ' buddy', ' saved', ' a', ' coat', ' for', ' them', '.']","[-4.116546, -10.491358, -10.175532, -2.1386404, -9.629807, -2.2106767, -7.7862, -2.0080063]",-48.55677032470703
a buddy saved them a coat .,DO,SAVE,A,for,"['A', ' buddy', ' saved', ' them', ' a', ' coat', '.']","[-4.116546, -10.491358, -10.175532, -5.8105154, -4.9437485, -10.0502615, -2.9840097]",-48.57197189331055
a candidate saved a cigarette for them .,PD,SAVE,A,for,"['A', ' candidate', ' saved', ' a', ' cigarette', ' for', ' them', '.']","[-4.116546, -9.020166, -13.411977, -2.3299203, -11.159757, -3.0600057, -8.922151, -2.8285797]",-54.84910202026367
a candidate saved them a cigarette .,DO,SAVE,A,for,"['A', ' candidate', ' saved', ' them', ' a', ' cigarette', '.']","[-4.116546, -9.020166, -13.411977, -8.173671, -2.9196043, -9.331851, -3.0072782]",-49.98109436035156
an employee saved a coat for it .,PD,SAVE,A,for,"['An', ' employee', ' saved', ' a', ' coat', ' for', ' it', '.']","[-6.034515, -6.066194, -10.98096, -1.2371334, -10.651547, -3.9962482, -8.803095, -4.9462147]",-52.71590423583984
an employee saved it a coat .,DO,SAVE,A,for,"['An', ' employee', ' saved', ' it', ' a', ' coat', '.']","[-6.034515, -6.066194, -10.98096, -7.9207273, -5.231494, -8.793949, -3.7067642]",-48.73460388183594
a president saved a salad for them .,PD,SAVE,A,for,"['A', ' president', ' saved', ' a', ' salad', ' for', ' them', '.']","[-4.116546, -9.993799, -11.472955, -2.5335574, -11.762096, -2.481007, -7.631485, -1.5435976]",-51.5350456237793
a president saved them a salad .,DO,SAVE,A,for,"['A', ' president', ' saved', ' them', ' a', ' salad', '.']","[-4.116546, -9.993799, -11.472955, -6.842151, -5.037601, -11.284737, -2.126824]",-50.87461471557617
a scientist saved a juice for you .,PD,SAVE,A,for,"['A', ' scientist', ' saved', ' a', ' juice', ' for', ' you', '.']","[-4.116546, -9.70669, -10.1903715, -1.5668242, -12.668615, -5.6595154, -6.403228, -1.841454]",-52.15324401855469
a scientist saved you a juice .,DO,SAVE,A,for,"['A', ' scientist', ' saved', ' you', ' a', ' juice', '.']","[-4.116546, -9.70669, -10.1903715, -8.266043, -4.409123, -13.172309, -3.314898]",-53.17597961425781
a sheriff saved a cheese for you .,PD,SAVE,A,for,"['A', ' sheriff', ' saved', ' a', ' cheese', ' for', ' you', '.']","[-4.116546, -10.118799, -10.176778, -0.54131514, -11.826088, -9.999664, -5.254283, -1.7349463]",-53.7684211730957
a sheriff saved you a cheese .,DO,SAVE,A,for,"['A', ' sheriff', ' saved', ' you', ' a', ' cheese', '.']","[-4.116546, -10.118799, -10.176778, -9.443659, -2.4206405, -9.422619, -6.286551]",-51.985595703125
a sheriff saved a glass for us .,PD,SAVE,A,for,"['A', ' sheriff', ' saved', ' a', ' glass', ' for', ' us', '.']","[-4.116546, -10.118799, -10.176778, -0.54131514, -12.122963, -7.4878707, -4.4336696, -2.0485392]",-51.046478271484375
a sheriff saved us a glass .,DO,SAVE,A,for,"['A', ' sheriff', ' saved', ' us', ' a', ' glass', '.']","[-4.116546, -10.118799, -10.176778, -8.084284, -2.8629627, -10.298333, -4.6157804]",-50.27348327636719
a writer saved a tea for them .,PD,SAVE,A,for,"['A', ' writer', ' saved', ' a', ' tea', ' for', ' them', '.']","[-4.116546, -7.9830565, -11.002667, -2.3518167, -10.41914, -5.627399, -6.977435, -2.0888848]",-50.56694793701172
a writer saved them a tea .,DO,SAVE,A,for,"['A', ' writer', ' saved', ' them', ' a', ' tea', '.']","[-4.116546, -7.9830565, -11.002667, -7.7697854, -4.492813, -9.923056, -3.6926696]",-48.980594635009766
a candidate saved a camera for me .,PD,SAVE,A,for,"['A', ' candidate', ' saved', ' a', ' camera', ' for', ' me', '.']","[-4.116546, -9.020166, -13.411977, -2.3299203, -9.825772, -4.7989182, -4.0599794, -2.6396196]",-50.20289993286133
a candidate saved me a camera .,DO,SAVE,A,for,"['A', ' candidate', ' saved', ' me', ' a', ' camera', '.']","[-4.116546, -9.020166, -13.411977, -4.3455453, -2.109998, -11.671043, -2.8260853]",-47.50136184692383
