text,structure,verb,det,prep,tokens,log_prob_tokens,log_prob
a doctor saved a son a flower .,DO,SAVE,A,for,"['A', ' doctor', ' saved', ' a', ' son', ' a', ' flower', '.']","[-4.116546, -8.024073, -8.993687, -1.0616915, -9.674953, -8.080299, -11.343267, -3.8459957]",-55.1405143737793
a child saved a plate for a pilot .,PD,SAVE,A,for,"['A', ' child', ' saved', ' a', ' plate', ' for', ' a', ' pilot', '.']","[-4.116546, -7.4361815, -8.928873, -3.5557587, -12.669389, -4.150635, -2.611402, -8.757, -3.678175]",-55.90395736694336
a child saved a pilot a plate .,DO,SAVE,A,for,"['A', ' child', ' saved', ' a', ' pilot', ' a', ' plate', '.']","[-4.116546, -7.4361815, -8.928873, -3.5557587, -8.914506, -7.8938146, -12.496811, -3.7831585]",-57.125648498535156
a cousin saved a candy for a company .,PD,SAVE,A,for,"['A', ' cousin', ' saved', ' a', ' candy', ' for', ' a', ' company', '.']","[-4.116546, -10.5689945, -10.223682, -2.4328265, -11.263813, -5.814937, -2.4032972, -9.975203, -2.8582509]",-59.657554626464844
a cousin saved a company a candy .,DO,SAVE,A,for,"['A', ' cousin', ' saved', ' a', ' company', ' a', ' candy', '.']","[-4.116546, -10.5689945, -10.223682, -2.4328265, -8.244282, -4.975212, -12.395161, -4.4997997]",-57.456504821777344
a professor saved a chicken for a partner .,PD,SAVE,A,for,"['A', ' professor', ' saved', ' a', ' chicken', ' for', ' a', ' partner', '.']","[-4.116546, -8.9283695, -10.449656, -1.5394071, -8.173255, -4.623771, -2.2407465, -9.751313, -3.1110225]",-52.934085845947266
a professor saved a partner a chicken .,DO,SAVE,A,for,"['A', ' professor', ' saved', ' a', ' partner', ' a', ' chicken', '.']","[-4.116546, -8.9283695, -10.449656, -1.5394071, -11.612708, -5.310093, -8.816021, -4.195139]",-54.96794128417969
a princess saved a juice for a pilot .,PD,SAVE,A,for,"['A', ' princess', ' saved', ' a', ' juice', ' for', ' a', ' pilot', '.']","[-4.116546, -10.3771, -8.2972765, -3.0643668, -12.77412, -6.273393, -2.0250916, -9.676261, -2.6696773]",-59.273834228515625
a princess saved a pilot a juice .,DO,SAVE,A,for,"['A', ' princess', ' saved', ' a', ' pilot', ' a', ' juice', '.']","[-4.116546, -10.3771, -8.2972765, -3.0643668, -7.5241203, -7.329028, -14.176012, -4.029123]",-58.91357421875
a student saved a plate for an administration .,PD,SAVE,A,for,"['A', ' student', ' saved', ' a', ' plate', ' for', ' an', ' administration', '.']","[-4.116546, -7.2154784, -10.043095, -1.8135059, -12.400576, -3.992998, -5.062841, -7.9475927, -5.66282]",-58.25545120239258
a student saved an administration a plate .,DO,SAVE,A,for,"['A', ' student', ' saved', ' an', ' administration', ' a', ' plate', '.']","[-4.116546, -7.2154784, -10.043095, -4.3369436, -8.741708, -7.721931, -11.712755, -4.4211764]",-58.309635162353516
a friend saved a coffee for a company .,PD,SAVE,A,for,"['A', ' friend', ' saved', ' a', ' coffee', ' for', ' a', ' company', '.']","[-4.116546, -6.2662597, -10.559059, -2.3428564, -7.8153286, -5.51805, -5.0568433, -8.601753, -3.5331216]",-53.809818267822266
a friend saved a company a coffee .,DO,SAVE,A,for,"['A', ' friend', ' saved', ' a', ' company', ' a', ' coffee', '.']","[-4.116546, -6.2662597, -10.559059, -2.3428564, -8.827047, -4.023173, -11.618816, -4.162694]",-51.91645431518555
a nurse saved a tea for a singer .,PD,SAVE,A,for,"['A', ' nurse', ' saved', ' a', ' tea', ' for', ' a', ' singer', '.']","[-4.116546, -8.151026, -8.6923485, -0.9162422, -11.5162325, -6.479754, -2.1136684, -9.792018, -3.4288096]",-55.20664596557617
a nurse saved a singer a tea .,DO,SAVE,A,for,"['A', ' nurse', ' saved', ' a', ' singer', ' a', ' tea', '.']","[-4.116546, -8.151026, -8.6923485, -0.9162422, -10.356076, -6.8869886, -10.863102, -4.5572243]",-54.539554595947266
a manager saved a juice for a priest .,PD,SAVE,A,for,"['A', ' manager', ' saved', ' a', ' juice', ' for', ' a', ' priest', '.']","[-4.116546, -9.661768, -10.566363, -1.6879214, -12.438927, -8.142442, -1.9719768, -8.961392, -2.1770167]",-59.7243537902832
a manager saved a priest a juice .,DO,SAVE,A,for,"['A', ' manager', ' saved', ' a', ' priest', ' a', ' juice', '.']","[-4.116546, -9.661768, -10.566363, -1.6879214, -9.87838, -6.5631366, -14.465766, -3.8852153]",-60.82509994506836
a colonel saved a box for a chief .,PD,SAVE,A,for,"['A', ' colon', 'el', ' saved', ' a', ' box', ' for', ' a', ' chief', '.']","[-4.116546, -10.748194, -2.8993, -10.199924, -1.9248136, -8.325216, -6.192782, -2.7032268, -8.8374405, -2.2553508]",-58.202796936035156
a colonel saved a chief a box .,DO,SAVE,A,for,"['A', ' colon', 'el', ' saved', ' a', ' chief', ' a', ' box', '.']","[-4.116546, -10.748194, -2.8993, -10.199924, -1.9248136, -9.926779, -5.8836594, -8.685098, -3.6301117]",-58.014427185058594
a singer saved a ball for a husband .,PD,SAVE,A,for,"['A', ' singer', ' saved', ' a', ' ball', ' for', ' a', ' husband', '.']","[-4.116546, -9.465479, -11.576731, -3.1241865, -8.211346, -5.968091, -1.2719628, -8.812722, -3.3550649]",-55.90212631225586
a singer saved a husband a ball .,DO,SAVE,A,for,"['A', ' singer', ' saved', ' a', ' husband', ' a', ' ball', '.']","[-4.116546, -9.465479, -11.576731, -3.1241865, -9.414471, -5.845629, -10.105436, -3.9515972]",-57.60008239746094
the author sold the candy to the priest .,PD,SELL,THE,to,"['The', ' author', ' sold', ' the', ' candy', ' to', ' the', ' priest', '.']","[-3.1868587, -7.021736, -11.111996, -2.33986, -10.110961, -2.7414505, -1.7081873, -9.155691, -2.264247]",-49.6409912109375
the author sold the priest the candy .,DO,SELL,THE,to,"['The', ' author', ' sold', ' the', ' priest', ' the', ' candy', '.']","[-3.1868587, -7.021736, -11.111996, -2.33986, -13.08557, -3.7180572, -9.384984, -2.356367]",-52.20542907714844
the physician sold the candy to the company .,PD,SELL,THE,to,"['The', ' physician', ' sold', ' the', ' candy', ' to', ' the', ' company', '.']","[-3.1868587, -10.893806, -10.967278, -1.5538887, -10.644526, -1.829411, -1.3216995, -5.8015223, -3.0037663]",-49.202754974365234
the physician sold the company the candy .,DO,SELL,THE,to,"['The', ' physician', ' sold', ' the', ' company', ' the', ' candy', '.']","[-3.1868587, -10.893806, -10.967278, -1.5538887, -4.3808537, -4.143339, -11.945613, -2.8475277]",-49.91916275024414
the actress sold the meal to the professor .,PD,SELL,THE,to,"['The', ' actress', ' sold', ' the', ' meal', ' to', ' the', ' professor', '.']","[-3.1868587, -8.5119705, -9.355763, -1.629529, -10.642598, -2.151289, -2.00387, -10.934523, -3.0660071]",-51.48240661621094
the actress sold the professor the meal .,DO,SELL,THE,to,"['The', ' actress', ' sold', ' the', ' professor', ' the', ' meal', '.']","[-3.1868587, -8.5119705, -9.355763, -1.629529, -15.199239, -3.9227011, -9.276283, -2.966167]",-54.04851150512695
the president sold the hat to the student .,PD,SELL,THE,to,"['The', ' president', ' sold', ' the', ' hat', ' to', ' the', ' student', '.']","[-3.1868587, -7.9006424, -10.839918, -1.7078272, -8.804901, -2.2015839, -2.1935234, -6.319595, -3.0218372]",-46.17668533325195
the president sold the student the hat .,DO,SELL,THE,to,"['The', ' president', ' sold', ' the', ' student', ' the', ' hat', '.']","[-3.1868587, -7.9006424, -10.839918, -1.7078272, -8.433807, -5.9651914, -9.116515, -2.4014165]",-49.55217742919922
the child sold the cup to the prince .,PD,SELL,THE,to,"['The', ' child', ' sold', ' the', ' cup', ' to', ' the', ' prince', '.']","[-3.1868587, -9.031502, -9.389202, -2.9853303, -7.084226, -2.2504573, -1.53331, -6.8200464, -2.0768464]",-44.35778045654297
the child sold the prince the cup .,DO,SELL,THE,to,"['The', ' child', ' sold', ' the', ' prince', ' the', ' cup', '.']","[-3.1868587, -9.031502, -9.389202, -2.9853303, -9.9885235, -2.8738797, -7.294448, -2.4989555]",-47.24869918823242
the aunt sold the meal to the business .,PD,SELL,THE,to,"['The', ' aunt', ' sold', ' the', ' meal', ' to', ' the', ' business', '.']","[-3.1868587, -13.288338, -9.2277, -1.2970198, -9.454855, -1.9026458, -1.1015718, -7.7276244, -3.2997687]",-50.48637771606445
the aunt sold the business the meal .,DO,SELL,THE,to,"['The', ' aunt', ' sold', ' the', ' business', ' the', ' meal', '.']","[-3.1868587, -13.288338, -9.2277, -1.2970198, -5.5017304, -5.9857717, -10.854807, -3.4972243]",-52.839447021484375
the bishop sold the cheese to the corporation .,PD,SELL,THE,to,"['The', ' bishop', ' sold', ' the', ' cheese', ' to', ' the', ' corporation', '.']","[-3.1868587, -11.176033, -9.642598, -1.2756648, -8.759385, -2.2501783, -0.6977036, -7.842528, -2.0716681]",-46.902618408203125
the bishop sold the corporation the cheese .,DO,SELL,THE,to,"['The', ' bishop', ' sold', ' the', ' corporation', ' the', ' cheese', '.']","[-3.1868587, -11.176033, -9.642598, -1.2756648, -9.847276, -3.3912337, -9.7013035, -2.996636]",-51.21760559082031
the president sold the salad to the teacher .,PD,SELL,THE,to,"['The', ' president', ' sold', ' the', ' salad', ' to', ' the', ' teacher', '.']","[-3.1868587, -7.9006424, -10.839918, -1.7078272, -12.843964, -2.4724705, -1.280692, -8.003536, -2.1555872]",-50.39149475097656
the president sold the teacher the salad .,DO,SELL,THE,to,"['The', ' president', ' sold', ' the', ' teacher', ' the', ' salad', '.']","[-3.1868587, -7.9006424, -10.839918, -1.7078272, -10.7951355, -3.9716895, -11.177015, -2.5667634]",-52.145851135253906
the employee sold the juice to the chief .,PD,SELL,THE,to,"['The', ' employee', ' sold', ' the', ' juice', ' to', ' the', ' chief', '.']","[-3.1868587, -9.894783, -9.906145, -1.5303572, -9.4758625, -1.37758, -1.7505329, -8.376098, -4.060026]",-49.55824279785156
the employee sold the chief the juice .,DO,SELL,THE,to,"['The', ' employee', ' sold', ' the', ' chief', ' the', ' juice', '.']","[-3.1868587, -9.894783, -9.906145, -1.5303572, -10.395784, -4.234248, -9.640751, -2.8303528]",-51.61928176879883
the lawyer sold the coffee to the club .,PD,SELL,THE,to,"['The', ' lawyer', ' sold', ' the', ' coffee', ' to', ' the', ' club', '.']","[-3.1868587, -9.703377, -12.460954, -1.5434861, -8.506148, -2.7273567, -0.918425, -7.914127, -2.5401723]",-49.50090408325195
the lawyer sold the club the coffee .,DO,SELL,THE,to,"['The', ' lawyer', ' sold', ' the', ' club', ' the', ' coffee', '.']","[-3.1868587, -9.703377, -12.460954, -1.5434861, -6.5217733, -4.398306, -9.739492, -4.1615314]",-51.71577453613281
the soldier sold the crystal to the army .,PD,SELL,THE,to,"['The', ' soldier', ' sold', ' the', ' crystal', ' to', ' the', ' army', '.']","[-3.1868587, -11.08326, -10.317414, -2.407051, -8.805535, -1.0964763, -1.2800502, -6.5672674, -2.5186641]",-47.262577056884766
the soldier sold the army the crystal .,DO,SELL,THE,to,"['The', ' soldier', ' sold', ' the', ' army', ' the', ' crystal', '.']","[-3.1868587, -11.08326, -10.317414, -2.407051, -5.8680353, -3.796748, -10.631979, -2.5853453]",-49.87668991088867
the girl sold the cup to the corporation .,PD,SELL,THE,to,"['The', ' girl', ' sold', ' the', ' cup', ' to', ' the', ' corporation', '.']","[-3.1868587, -8.594002, -9.096951, -2.2607937, -7.4414673, -2.3936076, -1.4405459, -9.518921, -2.1129694]",-46.046112060546875
the girl sold the corporation the cup .,DO,SELL,THE,to,"['The', ' girl', ' sold', ' the', ' corporation', ' the', ' cup', '.']","[-3.1868587, -8.594002, -9.096951, -2.2607937, -11.234436, -3.9372494, -9.260032, -3.1622338]",-50.7325553894043
the actress sold the chocolate to the band .,PD,SELL,THE,to,"['The', ' actress', ' sold', ' the', ' chocolate', ' to', ' the', ' band', '.']","[-3.1868587, -8.5119705, -9.355763, -1.629529, -10.183614, -3.770873, -2.5200186, -7.642911, -5.001313]",-51.80284881591797
the actress sold the band the chocolate .,DO,SELL,THE,to,"['The', ' actress', ' sold', ' the', ' band', ' the', ' chocolate', '.']","[-3.1868587, -8.5119705, -9.355763, -1.629529, -9.265645, -7.0815115, -11.091846, -5.2774777]",-55.40060043334961
the president sold the salad to the bishop .,PD,SELL,THE,to,"['The', ' president', ' sold', ' the', ' salad', ' to', ' the', ' bishop', '.']","[-3.1868587, -7.9006424, -10.839918, -1.7078272, -12.843964, -2.4724705, -1.280692, -9.980099, -2.3334193]",-52.54589080810547
the president sold the bishop the salad .,DO,SELL,THE,to,"['The', ' president', ' sold', ' the', ' bishop', ' the', ' salad', '.']","[-3.1868587, -7.9006424, -10.839918, -1.7078272, -13.239471, -3.0377755, -11.874685, -2.812987]",-54.60016632080078
the priest sold the meal to the company .,PD,SELL,THE,to,"['The', ' priest', ' sold', ' the', ' meal', ' to', ' the', ' company', '.']","[-3.1868587, -10.714119, -10.529572, -1.3884758, -9.231605, -1.9104457, -0.8432325, -6.9146166, -2.5562773]",-47.27519989013672
the priest sold the company the meal .,DO,SELL,THE,to,"['The', ' priest', ' sold', ' the', ' company', ' the', ' meal', '.']","[-3.1868587, -10.714119, -10.529572, -1.3884758, -6.9816046, -4.539143, -9.802637, -3.0088637]",-50.151275634765625
the minister sold the glass to the band .,PD,SELL,THE,to,"['The', ' minister', ' sold', ' the', ' glass', ' to', ' the', ' band', '.']","[-3.1868587, -9.336189, -11.187426, -1.6568257, -9.369818, -2.765778, -1.297104, -9.414509, -3.493572]",-51.70808029174805
the minister sold the band the glass .,DO,SELL,THE,to,"['The', ' minister', ' sold', ' the', ' band', ' the', ' glass', '.']","[-3.1868587, -9.336189, -11.187426, -1.6568257, -9.0846615, -4.678493, -8.609592, -4.208623]",-51.94866943359375
a sheriff sold a candy to a club .,PD,SELL,A,to,"['A', ' sheriff', ' sold', ' a', ' candy', ' to', ' a', ' club', '.']","[-4.116546, -10.118799, -9.700215, -1.705946, -10.380234, -6.6321774, -0.5335608, -9.824509, -3.5276995]",-56.53968811035156
a sheriff sold a club a candy .,DO,SELL,A,to,"['A', ' sheriff', ' sold', ' a', ' club', ' a', ' candy', '.']","[-4.116546, -10.118799, -9.700215, -1.705946, -10.29039, -5.966447, -10.950193, -5.4454074]",-58.293949127197266
a husband sold a coat to a parent .,PD,SELL,A,to,"['A', ' husband', ' sold', ' a', ' coat', ' to', ' a', ' parent', '.']","[-4.116546, -8.627588, -9.592548, -2.479422, -8.209471, -1.4631914, -1.4952013, -11.074808, -2.5474472]",-49.606224060058594
a husband sold a parent a coat .,DO,SELL,A,to,"['A', ' husband', ' sold', ' a', ' parent', ' a', ' coat', '.']","[-4.116546, -8.627588, -9.592548, -2.479422, -11.105955, -4.8398056, -9.841667, -2.4720516]",-53.075584411621094
a cousin sold a meal to a lady .,PD,SELL,A,to,"['A', ' cousin', ' sold', ' a', ' meal', ' to', ' a', ' lady', '.']","[-4.116546, -10.5689945, -10.977589, -2.5091848, -9.572737, -2.0032911, -0.84810424, -4.768302, -2.4681292]",-47.83287811279297
a cousin sold a lady a meal .,DO,SELL,A,to,"['A', ' cousin', ' sold', ' a', ' lady', ' a', ' meal', '.']","[-4.116546, -10.5689945, -10.977589, -2.5091848, -8.533674, -1.3195007, -8.799559, -3.276592]",-50.10163497924805
a chief sold a coffee to a colonel .,PD,SELL,A,to,"['A', ' chief', ' sold', ' a', ' coffee', ' to', ' a', ' colon', 'el', '.']","[-4.116546, -9.809229, -12.5721, -2.6220064, -8.806872, -3.2740045, -0.67962533, -6.7440815, -0.14321959, -1.4771023]",-50.244789123535156
a chief sold a colonel a coffee .,DO,SELL,A,to,"['A', ' chief', ' sold', ' a', ' colon', 'el', ' a', ' coffee', '.']","[-4.116546, -9.809229, -12.5721, -2.6220064, -10.250232, -0.3712974, -1.4433718, -7.561561, -2.5163176]",-51.26266098022461
an employee sold a meal to a minister .,PD,SELL,A,to,"['An', ' employee', ' sold', ' a', ' meal', ' to', ' a', ' minister', '.']","[-6.034515, -6.066194, -10.07471, -2.254872, -7.785985, -1.3642353, -0.4000824, -8.965795, -2.2970772]",-45.24346160888672
an employee sold a minister a meal .,DO,SELL,A,to,"['An', ' employee', ' sold', ' a', ' minister', ' a', ' meal', '.']","[-6.034515, -6.066194, -10.07471, -2.254872, -12.252782, -1.6684809, -7.2260427, -3.838632]",-49.41622543334961
a pilot sold a coffee to a club .,PD,SELL,A,to,"['A', ' pilot', ' sold', ' a', ' coffee', ' to', ' a', ' club', '.']","[-4.116546, -8.236963, -12.069445, -2.6843736, -7.8019037, -2.8512397, -0.5379206, -9.474794, -5.598297]",-53.371482849121094
a pilot sold a club a coffee .,DO,SELL,A,to,"['A', ' pilot', ' sold', ' a', ' club', ' a', ' coffee', '.']","[-4.116546, -8.236963, -12.069445, -2.6843736, -8.997216, -4.078992, -8.560407, -5.2294297]",-53.97337341308594
a pilot sold a newspaper to a woman .,PD,SELL,A,to,"['A', ' pilot', ' sold', ' a', ' newspaper', ' to', ' a', ' woman', '.']","[-4.116546, -8.236963, -12.069445, -2.6843736, -7.4542475, -2.02168, -0.6571165, -2.9086976, -2.589146]",-42.738216400146484
a pilot sold a woman a newspaper .,DO,SELL,A,to,"['A', ' pilot', ' sold', ' a', ' woman', ' a', ' newspaper', '.']","[-4.116546, -8.236963, -12.069445, -2.6843736, -5.747216, -1.4468606, -8.810272, -2.7237601]",-45.8354377746582
a girl sold a motor to a band .,PD,SELL,A,to,"['A', ' girl', ' sold', ' a', ' motor', ' to', ' a', ' band', '.']","[-4.116546, -7.145166, -9.601038, -2.648981, -8.143903, -5.1104155, -0.90832716, -9.131134, -3.0367117]",-49.84222412109375
a girl sold a band a motor .,DO,SELL,A,to,"['A', ' girl', ' sold', ' a', ' band', ' a', ' motor', '.']","[-4.116546, -7.145166, -9.601038, -2.648981, -9.264997, -6.6735463, -8.359778, -4.8192115]",-52.62926483154297
an employer sold a beer to a brother .,PD,SELL,A,to,"['An', ' employer', ' sold', ' a', ' beer', ' to', ' a', ' brother', '.']","[-6.034515, -8.089632, -10.398674, -1.8819907, -8.12229, -2.5979917, -0.48194608, -10.045479, -4.66539]",-52.31790542602539
an employer sold a brother a beer .,DO,SELL,A,to,"['An', ' employer', ' sold', ' a', ' brother', ' a', ' beer', '.']","[-6.034515, -8.089632, -10.398674, -1.8819907, -11.292212, -3.1727984, -8.030667, -2.4026113]",-51.303096771240234
a guest sold a cheese to an army .,PD,SELL,A,to,"['A', ' guest', ' sold', ' a', ' cheese', ' to', ' an', ' army', '.']","[-4.116546, -8.260401, -14.062817, -2.9284291, -9.542145, -4.562873, -3.830757, -7.566909, -3.3808708]",-58.25175094604492
a guest sold an army a cheese .,DO,SELL,A,to,"['A', ' guest', ' sold', ' an', ' army', ' a', ' cheese', '.']","[-4.116546, -8.260401, -14.062817, -4.8854604, -8.079939, -6.507257, -8.435669, -3.1011133]",-57.44919967651367
