prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep
the woman promised her the computer .,a bishop sold them a juice .,DO,DO,PROMISE,SELL,THE,A,to,to
the hero promised the candy to you .,a captain sold a chicken to me .,PD,PD,PROMISE,SELL,THE,A,to,to
the hero promised the candy to you .,a captain sold me a chicken .,PD,DO,PROMISE,SELL,THE,A,to,to
the hero promised you the candy .,a captain sold a chicken to me .,DO,PD,PROMISE,SELL,THE,A,to,to
the hero promised you the candy .,a captain sold me a chicken .,DO,DO,PROMISE,SELL,THE,A,to,to
the nurse promised the meal to us .,an actor sold a beer to him .,PD,PD,PROMISE,SELL,THE,A,to,to
the nurse promised the meal to us .,an actor sold him a beer .,PD,DO,PROMISE,SELL,THE,A,to,to
the nurse promised us the meal .,an actor sold a beer to him .,DO,PD,PROMISE,SELL,THE,A,to,to
the nurse promised us the meal .,an actor sold him a beer .,DO,DO,PROMISE,SELL,THE,A,to,to
the attorney promised the salad to her .,a guy sold a candy to us .,PD,PD,PROMISE,SELL,THE,A,to,to
the attorney promised the salad to her .,a guy sold us a candy .,PD,DO,PROMISE,SELL,THE,A,to,to
the attorney promised her the salad .,a guy sold a candy to us .,DO,PD,PROMISE,SELL,THE,A,to,to
the attorney promised her the salad .,a guy sold us a candy .,DO,DO,PROMISE,SELL,THE,A,to,to
the lawyer promised the flower to them .,a father sold a chicken to us .,PD,PD,PROMISE,SELL,THE,A,to,to
the lawyer promised the flower to them .,a father sold us a chicken .,PD,DO,PROMISE,SELL,THE,A,to,to
the lawyer promised them the flower .,a father sold a chicken to us .,DO,PD,PROMISE,SELL,THE,A,to,to
the lawyer promised them the flower .,a father sold us a chicken .,DO,DO,PROMISE,SELL,THE,A,to,to
the colonel promised the candy to us .,a physician sold a crystal to you .,PD,PD,PROMISE,SELL,THE,A,to,to
the colonel promised the candy to us .,a physician sold you a crystal .,PD,DO,PROMISE,SELL,THE,A,to,to
the colonel promised us the candy .,a physician sold a crystal to you .,DO,PD,PROMISE,SELL,THE,A,to,to
the colonel promised us the candy .,a physician sold you a crystal .,DO,DO,PROMISE,SELL,THE,A,to,to
the physician promised the tea to me .,a woman sold a newspaper to you .,PD,PD,PROMISE,SELL,THE,A,to,to
the physician promised the tea to me .,a woman sold you a newspaper .,PD,DO,PROMISE,SELL,THE,A,to,to
the physician promised me the tea .,a woman sold a newspaper to you .,DO,PD,PROMISE,SELL,THE,A,to,to
the physician promised me the tea .,a woman sold you a newspaper .,DO,DO,PROMISE,SELL,THE,A,to,to
the father promised the meal to them .,a student sold a chicken to us .,PD,PD,PROMISE,SELL,THE,A,to,to
the father promised the meal to them .,a student sold us a chicken .,PD,DO,PROMISE,SELL,THE,A,to,to
the father promised them the meal .,a student sold a chicken to us .,DO,PD,PROMISE,SELL,THE,A,to,to
the father promised them the meal .,a student sold us a chicken .,DO,DO,PROMISE,SELL,THE,A,to,to
the physician promised the tea to us .,a guest sold a bag to it .,PD,PD,PROMISE,SELL,THE,A,to,to
the physician promised the tea to us .,a guest sold it a bag .,PD,DO,PROMISE,SELL,THE,A,to,to
the physician promised us the tea .,a guest sold a bag to it .,DO,PD,PROMISE,SELL,THE,A,to,to
the physician promised us the tea .,a guest sold it a bag .,DO,DO,PROMISE,SELL,THE,A,to,to
the singer promised the juice to you .,an employee sold a salad to me .,PD,PD,PROMISE,SELL,THE,A,to,to
the singer promised the juice to you .,an employee sold me a salad .,PD,DO,PROMISE,SELL,THE,A,to,to
the singer promised you the juice .,an employee sold a salad to me .,DO,PD,PROMISE,SELL,THE,A,to,to
the singer promised you the juice .,an employee sold me a salad .,DO,DO,PROMISE,SELL,THE,A,to,to
the colonel promised the beer to him .,a chief sold a cheese to you .,PD,PD,PROMISE,SELL,THE,A,to,to
the colonel promised the beer to him .,a chief sold you a cheese .,PD,DO,PROMISE,SELL,THE,A,to,to
the colonel promised him the beer .,a chief sold a cheese to you .,DO,PD,PROMISE,SELL,THE,A,to,to
the colonel promised him the beer .,a chief sold you a cheese .,DO,DO,PROMISE,SELL,THE,A,to,to
the princess promised the tea to her .,an adult sold a salad to you .,PD,PD,PROMISE,SELL,THE,A,to,to
the princess promised the tea to her .,an adult sold you a salad .,PD,DO,PROMISE,SELL,THE,A,to,to
the princess promised her the tea .,an adult sold a salad to you .,DO,PD,PROMISE,SELL,THE,A,to,to
the princess promised her the tea .,an adult sold you a salad .,DO,DO,PROMISE,SELL,THE,A,to,to
the adult promised the motor to us .,a champion sold a meal to her .,PD,PD,PROMISE,SELL,THE,A,to,to
the adult promised the motor to us .,a champion sold her a meal .,PD,DO,PROMISE,SELL,THE,A,to,to
the adult promised us the motor .,a champion sold a meal to her .,DO,PD,PROMISE,SELL,THE,A,to,to
the adult promised us the motor .,a champion sold her a meal .,DO,DO,PROMISE,SELL,THE,A,to,to
the mother promised the pie to it .,a singer sold a candy to them .,PD,PD,PROMISE,SELL,THE,A,to,to
the mother promised the pie to it .,a singer sold them a candy .,PD,DO,PROMISE,SELL,THE,A,to,to
the mother promised it the pie .,a singer sold a candy to them .,DO,PD,PROMISE,SELL,THE,A,to,to
the mother promised it the pie .,a singer sold them a candy .,DO,DO,PROMISE,SELL,THE,A,to,to
the parent promised the tea to you .,a captain sold a beer to it .,PD,PD,PROMISE,SELL,THE,A,to,to
the parent promised the tea to you .,a captain sold it a beer .,PD,DO,PROMISE,SELL,THE,A,to,to
the parent promised you the tea .,a captain sold a beer to it .,DO,PD,PROMISE,SELL,THE,A,to,to
the parent promised you the tea .,a captain sold it a beer .,DO,DO,PROMISE,SELL,THE,A,to,to
the hero promised the beer to us .,a reader sold a cheese to them .,PD,PD,PROMISE,SELL,THE,A,to,to
the hero promised the beer to us .,a reader sold them a cheese .,PD,DO,PROMISE,SELL,THE,A,to,to
the hero promised us the beer .,a reader sold a cheese to them .,DO,PD,PROMISE,SELL,THE,A,to,to
the hero promised us the beer .,a reader sold them a cheese .,DO,DO,PROMISE,SELL,THE,A,to,to
the attorney promised the tea to them .,a sheriff sold a beer to him .,PD,PD,PROMISE,SELL,THE,A,to,to
the attorney promised the tea to them .,a sheriff sold him a beer .,PD,DO,PROMISE,SELL,THE,A,to,to
the attorney promised them the tea .,a sheriff sold a beer to him .,DO,PD,PROMISE,SELL,THE,A,to,to
the attorney promised them the tea .,a sheriff sold him a beer .,DO,DO,PROMISE,SELL,THE,A,to,to
the boy promised the juice to us .,a sheriff sold a meal to you .,PD,PD,PROMISE,SELL,THE,A,to,to
the boy promised the juice to us .,a sheriff sold you a meal .,PD,DO,PROMISE,SELL,THE,A,to,to
the boy promised us the juice .,a sheriff sold a meal to you .,DO,PD,PROMISE,SELL,THE,A,to,to
the boy promised us the juice .,a sheriff sold you a meal .,DO,DO,PROMISE,SELL,THE,A,to,to
the cop promised the bell to you .,a scientist sold a beer to him .,PD,PD,PROMISE,SELL,THE,A,to,to
the cop promised the bell to you .,a scientist sold him a beer .,PD,DO,PROMISE,SELL,THE,A,to,to
the cop promised you the bell .,a scientist sold a beer to him .,DO,PD,PROMISE,SELL,THE,A,to,to
the cop promised you the bell .,a scientist sold him a beer .,DO,DO,PROMISE,SELL,THE,A,to,to
the winner promised the coffee to him .,an actor sold a meal to me .,PD,PD,PROMISE,SELL,THE,A,to,to
the winner promised the coffee to him .,an actor sold me a meal .,PD,DO,PROMISE,SELL,THE,A,to,to
the winner promised him the coffee .,an actor sold a meal to me .,DO,PD,PROMISE,SELL,THE,A,to,to
the winner promised him the coffee .,an actor sold me a meal .,DO,DO,PROMISE,SELL,THE,A,to,to
the hero promised the camera to her .,a buddy sold a cheese to us .,PD,PD,PROMISE,SELL,THE,A,to,to
the hero promised the camera to her .,a buddy sold us a cheese .,PD,DO,PROMISE,SELL,THE,A,to,to
the hero promised her the camera .,a buddy sold a cheese to us .,DO,PD,PROMISE,SELL,THE,A,to,to
the hero promised her the camera .,a buddy sold us a cheese .,DO,DO,PROMISE,SELL,THE,A,to,to
the girl promised the salad to her .,a lawyer sold a chicken to you .,PD,PD,PROMISE,SELL,THE,A,to,to
the girl promised the salad to her .,a lawyer sold you a chicken .,PD,DO,PROMISE,SELL,THE,A,to,to
the girl promised her the salad .,a lawyer sold a chicken to you .,DO,PD,PROMISE,SELL,THE,A,to,to
the girl promised her the salad .,a lawyer sold you a chicken .,DO,DO,PROMISE,SELL,THE,A,to,to
the son promised the bag to them .,a girl sold a beer to us .,PD,PD,PROMISE,SELL,THE,A,to,to
the son promised the bag to them .,a girl sold us a beer .,PD,DO,PROMISE,SELL,THE,A,to,to
the son promised them the bag .,a girl sold a beer to us .,DO,PD,PROMISE,SELL,THE,A,to,to
the son promised them the bag .,a girl sold us a beer .,DO,DO,PROMISE,SELL,THE,A,to,to
the uncle promised the key to them .,a cop sold a coat to you .,PD,PD,PROMISE,SELL,THE,A,to,to
the uncle promised the key to them .,a cop sold you a coat .,PD,DO,PROMISE,SELL,THE,A,to,to
the uncle promised them the key .,a cop sold a coat to you .,DO,PD,PROMISE,SELL,THE,A,to,to
the uncle promised them the key .,a cop sold you a coat .,DO,DO,PROMISE,SELL,THE,A,to,to
the kid promised the juice to you .,a colonel sold a bottle to them .,PD,PD,PROMISE,SELL,THE,A,to,to
the kid promised the juice to you .,a colonel sold them a bottle .,PD,DO,PROMISE,SELL,THE,A,to,to
the kid promised you the juice .,a colonel sold a bottle to them .,DO,PD,PROMISE,SELL,THE,A,to,to
the kid promised you the juice .,a colonel sold them a bottle .,DO,DO,PROMISE,SELL,THE,A,to,to
a pilot promised a coffee to her .,the hero sold the meal to us .,PD,PD,PROMISE,SELL,A,THE,to,to
a pilot promised a coffee to her .,the hero sold us the meal .,PD,DO,PROMISE,SELL,A,THE,to,to
a pilot promised her a coffee .,the hero sold the meal to us .,DO,PD,PROMISE,SELL,A,THE,to,to
a pilot promised her a coffee .,the hero sold us the meal .,DO,DO,PROMISE,SELL,A,THE,to,to
a chief promised a guitar to him .,the reader sold the coffee to you .,PD,PD,PROMISE,SELL,A,THE,to,to
a chief promised a guitar to him .,the reader sold you the coffee .,PD,DO,PROMISE,SELL,A,THE,to,to
a chief promised him a guitar .,the reader sold the coffee to you .,DO,PD,PROMISE,SELL,A,THE,to,to
a chief promised him a guitar .,the reader sold you the coffee .,DO,DO,PROMISE,SELL,A,THE,to,to
a minister promised a pie to them .,the mother sold the pot to me .,PD,PD,PROMISE,SELL,A,THE,to,to
a minister promised a pie to them .,the mother sold me the pot .,PD,DO,PROMISE,SELL,A,THE,to,to
a minister promised them a pie .,the mother sold the pot to me .,DO,PD,PROMISE,SELL,A,THE,to,to
a minister promised them a pie .,the mother sold me the pot .,DO,DO,PROMISE,SELL,A,THE,to,to
a priest promised a juice to us .,the professor sold the tea to you .,PD,PD,PROMISE,SELL,A,THE,to,to
a priest promised a juice to us .,the professor sold you the tea .,PD,DO,PROMISE,SELL,A,THE,to,to
a priest promised us a juice .,the professor sold the tea to you .,DO,PD,PROMISE,SELL,A,THE,to,to
a priest promised us a juice .,the professor sold you the tea .,DO,DO,PROMISE,SELL,A,THE,to,to
a partner promised a beer to you .,the author sold the cheese to us .,PD,PD,PROMISE,SELL,A,THE,to,to
a partner promised a beer to you .,the author sold us the cheese .,PD,DO,PROMISE,SELL,A,THE,to,to
a partner promised you a beer .,the author sold the cheese to us .,DO,PD,PROMISE,SELL,A,THE,to,to
a partner promised you a beer .,the author sold us the cheese .,DO,DO,PROMISE,SELL,A,THE,to,to
a doctor promised a chicken to me .,the cousin sold the cheese to us .,PD,PD,PROMISE,SELL,A,THE,to,to
a doctor promised a chicken to me .,the cousin sold us the cheese .,PD,DO,PROMISE,SELL,A,THE,to,to
a doctor promised me a chicken .,the cousin sold the cheese to us .,DO,PD,PROMISE,SELL,A,THE,to,to
a doctor promised me a chicken .,the cousin sold us the cheese .,DO,DO,PROMISE,SELL,A,THE,to,to
an attorney promised a juice to them .,the actor sold the beer to you .,PD,PD,PROMISE,SELL,A,THE,to,to
an attorney promised a juice to them .,the actor sold you the beer .,PD,DO,PROMISE,SELL,A,THE,to,to
an attorney promised them a juice .,the actor sold the beer to you .,DO,PD,PROMISE,SELL,A,THE,to,to
an attorney promised them a juice .,the actor sold you the beer .,DO,DO,PROMISE,SELL,A,THE,to,to
a kid promised a card to him .,the opponent sold the salad to you .,PD,PD,PROMISE,SELL,A,THE,to,to
a kid promised a card to him .,the opponent sold you the salad .,PD,DO,PROMISE,SELL,A,THE,to,to
a kid promised him a card .,the opponent sold the salad to you .,DO,PD,PROMISE,SELL,A,THE,to,to
a kid promised him a card .,the opponent sold you the salad .,DO,DO,PROMISE,SELL,A,THE,to,to
a daughter promised a glass to us .,the candidate sold the book to me .,PD,PD,PROMISE,SELL,A,THE,to,to
a daughter promised a glass to us .,the candidate sold me the book .,PD,DO,PROMISE,SELL,A,THE,to,to
a daughter promised us a glass .,the candidate sold the book to me .,DO,PD,PROMISE,SELL,A,THE,to,to
a daughter promised us a glass .,the candidate sold me the book .,DO,DO,PROMISE,SELL,A,THE,to,to
a parent promised a jacket to me .,the partner sold the coffee to you .,PD,PD,PROMISE,SELL,A,THE,to,to
a parent promised a jacket to me .,the partner sold you the coffee .,PD,DO,PROMISE,SELL,A,THE,to,to
a parent promised me a jacket .,the partner sold the coffee to you .,DO,PD,PROMISE,SELL,A,THE,to,to
a parent promised me a jacket .,the partner sold you the coffee .,DO,DO,PROMISE,SELL,A,THE,to,to
a prince promised a salad to us .,the lawyer sold the bottle to you .,PD,PD,PROMISE,SELL,A,THE,to,to
a prince promised a salad to us .,the lawyer sold you the bottle .,PD,DO,PROMISE,SELL,A,THE,to,to
a prince promised us a salad .,the lawyer sold the bottle to you .,DO,PD,PROMISE,SELL,A,THE,to,to
a prince promised us a salad .,the lawyer sold you the bottle .,DO,DO,PROMISE,SELL,A,THE,to,to
a father promised a card to him .,the actor sold the knife to me .,PD,PD,PROMISE,SELL,A,THE,to,to
a father promised a card to him .,the actor sold me the knife .,PD,DO,PROMISE,SELL,A,THE,to,to
a father promised him a card .,the actor sold the knife to me .,DO,PD,PROMISE,SELL,A,THE,to,to
a father promised him a card .,the actor sold me the knife .,DO,DO,PROMISE,SELL,A,THE,to,to
a bishop promised a salad to you .,the wife sold the anchor to him .,PD,PD,PROMISE,SELL,A,THE,to,to
a bishop promised a salad to you .,the wife sold him the anchor .,PD,DO,PROMISE,SELL,A,THE,to,to
a bishop promised you a salad .,the wife sold the anchor to him .,DO,PD,PROMISE,SELL,A,THE,to,to
a bishop promised you a salad .,the wife sold him the anchor .,DO,DO,PROMISE,SELL,A,THE,to,to
a lady promised a key to us .,the mayor sold the pot to you .,PD,PD,PROMISE,SELL,A,THE,to,to
a lady promised a key to us .,the mayor sold you the pot .,PD,DO,PROMISE,SELL,A,THE,to,to
a lady promised us a key .,the mayor sold the pot to you .,DO,PD,PROMISE,SELL,A,THE,to,to
a lady promised us a key .,the mayor sold you the pot .,DO,DO,PROMISE,SELL,A,THE,to,to
a friend promised a pie to us .,the actress sold the salad to me .,PD,PD,PROMISE,SELL,A,THE,to,to
a friend promised a pie to us .,the actress sold me the salad .,PD,DO,PROMISE,SELL,A,THE,to,to
a friend promised us a pie .,the actress sold the salad to me .,DO,PD,PROMISE,SELL,A,THE,to,to
a friend promised us a pie .,the actress sold me the salad .,DO,DO,PROMISE,SELL,A,THE,to,to
an adult promised a candy to me .,the father sold the juice to you .,PD,PD,PROMISE,SELL,A,THE,to,to
an adult promised a candy to me .,the father sold you the juice .,PD,DO,PROMISE,SELL,A,THE,to,to
an adult promised me a candy .,the father sold the juice to you .,DO,PD,PROMISE,SELL,A,THE,to,to
an adult promised me a candy .,the father sold you the juice .,DO,DO,PROMISE,SELL,A,THE,to,to
a prince promised a bell to him .,the colonel sold the flower to you .,PD,PD,PROMISE,SELL,A,THE,to,to
a prince promised a bell to him .,the colonel sold you the flower .,PD,DO,PROMISE,SELL,A,THE,to,to
a prince promised him a bell .,the colonel sold the flower to you .,DO,PD,PROMISE,SELL,A,THE,to,to
a prince promised him a bell .,the colonel sold you the flower .,DO,DO,PROMISE,SELL,A,THE,to,to
an actor promised a chicken to him .,the student sold the salad to us .,PD,PD,PROMISE,SELL,A,THE,to,to
an actor promised a chicken to him .,the student sold us the salad .,PD,DO,PROMISE,SELL,A,THE,to,to
an actor promised him a chicken .,the student sold the salad to us .,DO,PD,PROMISE,SELL,A,THE,to,to
an actor promised him a chicken .,the student sold us the salad .,DO,DO,PROMISE,SELL,A,THE,to,to
a captain promised a motor to you .,the mother sold the computer to us .,PD,PD,PROMISE,SELL,A,THE,to,to
a captain promised a motor to you .,the mother sold us the computer .,PD,DO,PROMISE,SELL,A,THE,to,to
a captain promised you a motor .,the mother sold the computer to us .,DO,PD,PROMISE,SELL,A,THE,to,to
a captain promised you a motor .,the mother sold us the computer .,DO,DO,PROMISE,SELL,A,THE,to,to
a mayor promised a beer to you .,the president sold the machine to him .,PD,PD,PROMISE,SELL,A,THE,to,to
a mayor promised a beer to you .,the president sold him the machine .,PD,DO,PROMISE,SELL,A,THE,to,to
a mayor promised you a beer .,the president sold the machine to him .,DO,PD,PROMISE,SELL,A,THE,to,to
a mayor promised you a beer .,the president sold him the machine .,DO,DO,PROMISE,SELL,A,THE,to,to
