prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep
the aunt threw the candy to the worker .,a father sent a cup to a guy .,PD,PD,THROW,SEND,THE,A,to,to
the aunt threw the candy to the worker .,a father sent a guy a cup .,PD,DO,THROW,SEND,THE,A,to,to
the aunt threw the worker the candy .,a father sent a cup to a guy .,DO,PD,THROW,SEND,THE,A,to,to
the aunt threw the worker the candy .,a father sent a guy a cup .,DO,DO,THROW,SEND,THE,A,to,to
the author threw the book to the captain .,a friend sent a coffee to a club .,PD,PD,THROW,SEND,THE,A,to,to
the author threw the book to the captain .,a friend sent a club a coffee .,PD,DO,THROW,SEND,THE,A,to,to
the author threw the captain the book .,a friend sent a coffee to a club .,DO,PD,THROW,SEND,THE,A,to,to
the author threw the captain the book .,a friend sent a club a coffee .,DO,DO,THROW,SEND,THE,A,to,to
the mother threw the coffee to the adult .,a secretary sent a salad to a club .,PD,PD,THROW,SEND,THE,A,to,to
the mother threw the coffee to the adult .,a secretary sent a club a salad .,PD,DO,THROW,SEND,THE,A,to,to
the mother threw the adult the coffee .,a secretary sent a salad to a club .,DO,PD,THROW,SEND,THE,A,to,to
the mother threw the adult the coffee .,a secretary sent a club a salad .,DO,DO,THROW,SEND,THE,A,to,to
the secretary threw the book to the lady .,a writer sent a meal to a band .,PD,PD,THROW,SEND,THE,A,to,to
the secretary threw the book to the lady .,a writer sent a band a meal .,PD,DO,THROW,SEND,THE,A,to,to
the secretary threw the lady the book .,a writer sent a meal to a band .,DO,PD,THROW,SEND,THE,A,to,to
the secretary threw the lady the book .,a writer sent a band a meal .,DO,DO,THROW,SEND,THE,A,to,to
the nurse threw the chicken to the man .,a minister sent a beer to an actress .,PD,PD,THROW,SEND,THE,A,to,to
the nurse threw the chicken to the man .,a minister sent an actress a beer .,PD,DO,THROW,SEND,THE,A,to,to
the nurse threw the man the chicken .,a minister sent a beer to an actress .,DO,PD,THROW,SEND,THE,A,to,to
the nurse threw the man the chicken .,a minister sent an actress a beer .,DO,DO,THROW,SEND,THE,A,to,to
the president threw the tea to the wife .,a winner sent a meal to a kid .,PD,PD,THROW,SEND,THE,A,to,to
the president threw the tea to the wife .,a winner sent a kid a meal .,PD,DO,THROW,SEND,THE,A,to,to
the president threw the wife the tea .,a winner sent a meal to a kid .,DO,PD,THROW,SEND,THE,A,to,to
the president threw the wife the tea .,a winner sent a kid a meal .,DO,DO,THROW,SEND,THE,A,to,to
the opponent threw the pie to the son .,a president sent an instrument to a minister .,PD,PD,THROW,SEND,THE,A,to,to
the opponent threw the pie to the son .,a president sent a minister an instrument .,PD,DO,THROW,SEND,THE,A,to,to
the opponent threw the son the pie .,a president sent an instrument to a minister .,DO,PD,THROW,SEND,THE,A,to,to
the opponent threw the son the pie .,a president sent a minister an instrument .,DO,DO,THROW,SEND,THE,A,to,to
the adult threw the tea to the winner .,a lawyer sent a coffee to a man .,PD,PD,THROW,SEND,THE,A,to,to
the adult threw the tea to the winner .,a lawyer sent a man a coffee .,PD,DO,THROW,SEND,THE,A,to,to
the adult threw the winner the tea .,a lawyer sent a coffee to a man .,DO,PD,THROW,SEND,THE,A,to,to
the adult threw the winner the tea .,a lawyer sent a man a coffee .,DO,DO,THROW,SEND,THE,A,to,to
the friend threw the anchor to the manager .,a nurse sent a juice to a wife .,PD,PD,THROW,SEND,THE,A,to,to
the friend threw the anchor to the manager .,a nurse sent a wife a juice .,PD,DO,THROW,SEND,THE,A,to,to
the friend threw the manager the anchor .,a nurse sent a juice to a wife .,DO,PD,THROW,SEND,THE,A,to,to
the friend threw the manager the anchor .,a nurse sent a wife a juice .,DO,DO,THROW,SEND,THE,A,to,to
the manager threw the chicken to the father .,an actress sent a beer to a company .,PD,PD,THROW,SEND,THE,A,to,to
the manager threw the chicken to the father .,an actress sent a company a beer .,PD,DO,THROW,SEND,THE,A,to,to
the manager threw the father the chicken .,an actress sent a beer to a company .,DO,PD,THROW,SEND,THE,A,to,to
the manager threw the father the chicken .,an actress sent a company a beer .,DO,DO,THROW,SEND,THE,A,to,to
the bishop threw the juice to the leader .,a mayor sent a chocolate to an employee .,PD,PD,THROW,SEND,THE,A,to,to
the bishop threw the juice to the leader .,a mayor sent an employee a chocolate .,PD,DO,THROW,SEND,THE,A,to,to
the bishop threw the leader the juice .,a mayor sent a chocolate to an employee .,DO,PD,THROW,SEND,THE,A,to,to
the bishop threw the leader the juice .,a mayor sent an employee a chocolate .,DO,DO,THROW,SEND,THE,A,to,to
the singer threw the bag to the writer .,a doctor sent a tea to a father .,PD,PD,THROW,SEND,THE,A,to,to
the singer threw the bag to the writer .,a doctor sent a father a tea .,PD,DO,THROW,SEND,THE,A,to,to
the singer threw the writer the bag .,a doctor sent a tea to a father .,DO,PD,THROW,SEND,THE,A,to,to
the singer threw the writer the bag .,a doctor sent a father a tea .,DO,DO,THROW,SEND,THE,A,to,to
the captain threw the telephone to the friend .,a sheriff sent a bottle to a brother .,PD,PD,THROW,SEND,THE,A,to,to
the captain threw the telephone to the friend .,a sheriff sent a brother a bottle .,PD,DO,THROW,SEND,THE,A,to,to
the captain threw the friend the telephone .,a sheriff sent a bottle to a brother .,DO,PD,THROW,SEND,THE,A,to,to
the captain threw the friend the telephone .,a sheriff sent a brother a bottle .,DO,DO,THROW,SEND,THE,A,to,to
the doctor threw the chicken to the physician .,a son sent a camera to a corporation .,PD,PD,THROW,SEND,THE,A,to,to
the doctor threw the chicken to the physician .,a son sent a corporation a camera .,PD,DO,THROW,SEND,THE,A,to,to
the doctor threw the physician the chicken .,a son sent a camera to a corporation .,DO,PD,THROW,SEND,THE,A,to,to
the doctor threw the physician the chicken .,a son sent a corporation a camera .,DO,DO,THROW,SEND,THE,A,to,to
the man threw the camera to the lawyer .,a parent sent a cheese to a father .,PD,PD,THROW,SEND,THE,A,to,to
the man threw the camera to the lawyer .,a parent sent a father a cheese .,PD,DO,THROW,SEND,THE,A,to,to
the man threw the lawyer the camera .,a parent sent a cheese to a father .,DO,PD,THROW,SEND,THE,A,to,to
the man threw the lawyer the camera .,a parent sent a father a cheese .,DO,DO,THROW,SEND,THE,A,to,to
the soldier threw the chicken to the son .,a guest sent a camera to an aunt .,PD,PD,THROW,SEND,THE,A,to,to
the soldier threw the chicken to the son .,a guest sent an aunt a camera .,PD,DO,THROW,SEND,THE,A,to,to
the soldier threw the son the chicken .,a guest sent a camera to an aunt .,DO,PD,THROW,SEND,THE,A,to,to
the soldier threw the son the chicken .,a guest sent an aunt a camera .,DO,DO,THROW,SEND,THE,A,to,to
the writer threw the glass to the uncle .,a secretary sent a crystal to a company .,PD,PD,THROW,SEND,THE,A,to,to
the writer threw the glass to the uncle .,a secretary sent a company a crystal .,PD,DO,THROW,SEND,THE,A,to,to
the writer threw the uncle the glass .,a secretary sent a crystal to a company .,DO,PD,THROW,SEND,THE,A,to,to
the writer threw the uncle the glass .,a secretary sent a company a crystal .,DO,DO,THROW,SEND,THE,A,to,to
the writer threw the tea to the professor .,a prince sent a pie to a minister .,PD,PD,THROW,SEND,THE,A,to,to
the writer threw the tea to the professor .,a prince sent a minister a pie .,PD,DO,THROW,SEND,THE,A,to,to
the writer threw the professor the tea .,a prince sent a pie to a minister .,DO,PD,THROW,SEND,THE,A,to,to
the writer threw the professor the tea .,a prince sent a minister a pie .,DO,DO,THROW,SEND,THE,A,to,to
the opponent threw the meal to the priest .,a kid sent a box to an army .,PD,PD,THROW,SEND,THE,A,to,to
the opponent threw the meal to the priest .,a kid sent an army a box .,PD,DO,THROW,SEND,THE,A,to,to
the opponent threw the priest the meal .,a kid sent a box to an army .,DO,PD,THROW,SEND,THE,A,to,to
the opponent threw the priest the meal .,a kid sent an army a box .,DO,DO,THROW,SEND,THE,A,to,to
the author threw the meal to the minister .,a sheriff sent a cheese to a band .,PD,PD,THROW,SEND,THE,A,to,to
the author threw the meal to the minister .,a sheriff sent a band a cheese .,PD,DO,THROW,SEND,THE,A,to,to
the author threw the minister the meal .,a sheriff sent a cheese to a band .,DO,PD,THROW,SEND,THE,A,to,to
the author threw the minister the meal .,a sheriff sent a band a cheese .,DO,DO,THROW,SEND,THE,A,to,to
the adult threw the beer to the captain .,a princess sent a salad to a club .,PD,PD,THROW,SEND,THE,A,to,to
the adult threw the beer to the captain .,a princess sent a club a salad .,PD,DO,THROW,SEND,THE,A,to,to
the adult threw the captain the beer .,a princess sent a salad to a club .,DO,PD,THROW,SEND,THE,A,to,to
the adult threw the captain the beer .,a princess sent a club a salad .,DO,DO,THROW,SEND,THE,A,to,to
the man threw the coffee to the employee .,a professor sent a machine to an administration .,PD,PD,THROW,SEND,THE,A,to,to
the man threw the coffee to the employee .,a professor sent an administration a machine .,PD,DO,THROW,SEND,THE,A,to,to
the man threw the employee the coffee .,a professor sent a machine to an administration .,DO,PD,THROW,SEND,THE,A,to,to
the man threw the employee the coffee .,a professor sent an administration a machine .,DO,DO,THROW,SEND,THE,A,to,to
the wife threw the cigarette to the friend .,an actress sent a coat to a club .,PD,PD,THROW,SEND,THE,A,to,to
the wife threw the cigarette to the friend .,an actress sent a club a coat .,PD,DO,THROW,SEND,THE,A,to,to
the wife threw the friend the cigarette .,an actress sent a coat to a club .,DO,PD,THROW,SEND,THE,A,to,to
the wife threw the friend the cigarette .,an actress sent a club a coat .,DO,DO,THROW,SEND,THE,A,to,to
the president threw the candy to the student .,a sheriff sent a television to a band .,PD,PD,THROW,SEND,THE,A,to,to
the president threw the candy to the student .,a sheriff sent a band a television .,PD,DO,THROW,SEND,THE,A,to,to
the president threw the student the candy .,a sheriff sent a television to a band .,DO,PD,THROW,SEND,THE,A,to,to
the president threw the student the candy .,a sheriff sent a band a television .,DO,DO,THROW,SEND,THE,A,to,to
the winner threw the coffee to the child .,a mother sent a juice to a band .,PD,PD,THROW,SEND,THE,A,to,to
the winner threw the coffee to the child .,a mother sent a band a juice .,PD,DO,THROW,SEND,THE,A,to,to
the winner threw the child the coffee .,a mother sent a juice to a band .,DO,PD,THROW,SEND,THE,A,to,to
the winner threw the child the coffee .,a mother sent a band a juice .,DO,DO,THROW,SEND,THE,A,to,to
a parent threw a cigarette to a guy .,the actress sent the candy to the club .,PD,PD,THROW,SEND,A,THE,to,to
a parent threw a cigarette to a guy .,the actress sent the club the candy .,PD,DO,THROW,SEND,A,THE,to,to
a parent threw a guy a cigarette .,the actress sent the candy to the club .,DO,PD,THROW,SEND,A,THE,to,to
a parent threw a guy a cigarette .,the actress sent the club the candy .,DO,DO,THROW,SEND,A,THE,to,to
a son threw a computer to a guy .,the soldier sent the camera to the parent .,PD,PD,THROW,SEND,A,THE,to,to
a son threw a computer to a guy .,the soldier sent the parent the camera .,PD,DO,THROW,SEND,A,THE,to,to
a son threw a guy a computer .,the soldier sent the camera to the parent .,DO,PD,THROW,SEND,A,THE,to,to
a son threw a guy a computer .,the soldier sent the parent the camera .,DO,DO,THROW,SEND,A,THE,to,to
an employer threw a bag to a worker .,the teacher sent the salad to the company .,PD,PD,THROW,SEND,A,THE,to,to
an employer threw a bag to a worker .,the teacher sent the company the salad .,PD,DO,THROW,SEND,A,THE,to,to
an employer threw a worker a bag .,the teacher sent the salad to the company .,DO,PD,THROW,SEND,A,THE,to,to
an employer threw a worker a bag .,the teacher sent the company the salad .,DO,DO,THROW,SEND,A,THE,to,to
a reader threw a pie to a physician .,the professor sent the chocolate to the cop .,PD,PD,THROW,SEND,A,THE,to,to
a reader threw a pie to a physician .,the professor sent the cop the chocolate .,PD,DO,THROW,SEND,A,THE,to,to
a reader threw a physician a pie .,the professor sent the chocolate to the cop .,DO,PD,THROW,SEND,A,THE,to,to
a reader threw a physician a pie .,the professor sent the cop the chocolate .,DO,DO,THROW,SEND,A,THE,to,to
a kid threw a knife to a leader .,the husband sent the coffee to the boy .,PD,PD,THROW,SEND,A,THE,to,to
a kid threw a knife to a leader .,the husband sent the boy the coffee .,PD,DO,THROW,SEND,A,THE,to,to
a kid threw a leader a knife .,the husband sent the coffee to the boy .,DO,PD,THROW,SEND,A,THE,to,to
a kid threw a leader a knife .,the husband sent the boy the coffee .,DO,DO,THROW,SEND,A,THE,to,to
an aunt threw a pie to a kid .,the king sent the beer to the administration .,PD,PD,THROW,SEND,A,THE,to,to
an aunt threw a pie to a kid .,the king sent the administration the beer .,PD,DO,THROW,SEND,A,THE,to,to
an aunt threw a kid a pie .,the king sent the beer to the administration .,DO,PD,THROW,SEND,A,THE,to,to
an aunt threw a kid a pie .,the king sent the administration the beer .,DO,DO,THROW,SEND,A,THE,to,to
a mayor threw a chicken to a mother .,the professor sent the tea to the band .,PD,PD,THROW,SEND,A,THE,to,to
a mayor threw a chicken to a mother .,the professor sent the band the tea .,PD,DO,THROW,SEND,A,THE,to,to
a mayor threw a mother a chicken .,the professor sent the tea to the band .,DO,PD,THROW,SEND,A,THE,to,to
a mayor threw a mother a chicken .,the professor sent the band the tea .,DO,DO,THROW,SEND,A,THE,to,to
a minister threw a salad to a lady .,the captain sent the cheese to the cousin .,PD,PD,THROW,SEND,A,THE,to,to
a minister threw a salad to a lady .,the captain sent the cousin the cheese .,PD,DO,THROW,SEND,A,THE,to,to
a minister threw a lady a salad .,the captain sent the cheese to the cousin .,DO,PD,THROW,SEND,A,THE,to,to
a minister threw a lady a salad .,the captain sent the cousin the cheese .,DO,DO,THROW,SEND,A,THE,to,to
a manager threw a coffee to an employee .,the king sent the tea to the partner .,PD,PD,THROW,SEND,A,THE,to,to
a manager threw a coffee to an employee .,the king sent the partner the tea .,PD,DO,THROW,SEND,A,THE,to,to
a manager threw an employee a coffee .,the king sent the tea to the partner .,DO,PD,THROW,SEND,A,THE,to,to
a manager threw an employee a coffee .,the king sent the partner the tea .,DO,DO,THROW,SEND,A,THE,to,to
a partner threw a beer to a soldier .,the singer sent the machine to the worker .,PD,PD,THROW,SEND,A,THE,to,to
a partner threw a beer to a soldier .,the singer sent the worker the machine .,PD,DO,THROW,SEND,A,THE,to,to
a partner threw a soldier a beer .,the singer sent the machine to the worker .,DO,PD,THROW,SEND,A,THE,to,to
a partner threw a soldier a beer .,the singer sent the worker the machine .,DO,DO,THROW,SEND,A,THE,to,to
a president threw a salad to a guy .,the teacher sent the juice to the student .,PD,PD,THROW,SEND,A,THE,to,to
a president threw a salad to a guy .,the teacher sent the student the juice .,PD,DO,THROW,SEND,A,THE,to,to
a president threw a guy a salad .,the teacher sent the juice to the student .,DO,PD,THROW,SEND,A,THE,to,to
a president threw a guy a salad .,the teacher sent the student the juice .,DO,DO,THROW,SEND,A,THE,to,to
a prince threw a plate to a father .,the colonel sent the iron to the boy .,PD,PD,THROW,SEND,A,THE,to,to
a prince threw a plate to a father .,the colonel sent the boy the iron .,PD,DO,THROW,SEND,A,THE,to,to
a prince threw a father a plate .,the colonel sent the iron to the boy .,DO,PD,THROW,SEND,A,THE,to,to
