prime_sentence,prime_structure,prime_verb,target_sentence,target_structure,target_verb,perplexity,log_prob
a corporation designed a band a box .,DO,DESIGN,the son gave the administration the television .,DO,GIVE,1370.9560546875,-50.562843322753906
a guest left a cheese for a nurse .,PD,LEAVE,the son gave the television to the administration .,PD,GIVE,479.4395446777344,-49.380943298339844
a guest left a nurse a cheese .,DO,LEAVE,the son gave the television to the administration .,PD,GIVE,479.07666015625,-49.37488555908203
a guest left a cheese for a nurse .,PD,LEAVE,the son gave the administration the television .,DO,GIVE,1367.322509765625,-50.54426574707031
a guest left a nurse a cheese .,DO,LEAVE,the son gave the administration the television .,DO,GIVE,1351.090087890625,-50.46066665649414
a business designed a knife for a band .,PD,DESIGN,the son gave the television to the administration .,PD,GIVE,485.2731628417969,-49.47769546508789
a business designed a band a knife .,DO,DESIGN,the son gave the television to the administration .,PD,GIVE,478.91656494140625,-49.37221145629883
a business designed a knife for a band .,PD,DESIGN,the son gave the administration the television .,DO,GIVE,1379.7418212890625,-50.60755920410156
a business designed a band a knife .,DO,DESIGN,the son gave the administration the television .,DO,GIVE,1356.9412841796875,-50.49091720581055
a wife left a pie for a cousin .,PD,LEAVE,the son gave the television to the administration .,PD,GIVE,470.8520202636719,-49.236351013183594
a wife left a cousin a pie .,DO,LEAVE,the son gave the television to the administration .,PD,GIVE,466.3160400390625,-49.15890884399414
a wife left a pie for a cousin .,PD,LEAVE,the son gave the administration the television .,DO,GIVE,1328.884765625,-50.34466552734375
a wife left a cousin a pie .,DO,LEAVE,the son gave the administration the television .,DO,GIVE,1310.174560546875,-50.24540710449219
an aunt found an iron for an uncle .,PD,FIND,the son gave the television to the administration .,PD,GIVE,475.1458740234375,-49.30897521972656
an aunt found an uncle an iron .,DO,FIND,the son gave the television to the administration .,PD,GIVE,474.08154296875,-49.29103469848633
an aunt found an iron for an uncle .,PD,FIND,the son gave the administration the television .,DO,GIVE,1355.4462890625,-50.48320007324219
an aunt found an uncle an iron .,DO,FIND,the son gave the administration the television .,DO,GIVE,1326.1510009765625,-50.33024978637695
a husband designed a plate for an employer .,PD,DESIGN,the son gave the television to the administration .,PD,GIVE,478.7688293457031,-49.36974334716797
a husband designed an employer a plate .,DO,DESIGN,the son gave the television to the administration .,PD,GIVE,483.0492248535156,-49.440948486328125
a husband designed a plate for an employer .,PD,DESIGN,the son gave the administration the television .,DO,GIVE,1345.4273681640625,-50.43126678466797
a husband designed an employer a plate .,DO,DESIGN,the son gave the administration the television .,DO,GIVE,1370.8880615234375,-50.562496185302734
a lawyer designed a hat for a colonel .,PD,DESIGN,the son gave the television to the administration .,PD,GIVE,471.95751953125,-49.25511169433594
a lawyer designed a colonel a hat .,DO,DESIGN,the son gave the television to the administration .,PD,GIVE,480.0888366699219,-49.39176940917969
a lawyer designed a hat for a colonel .,PD,DESIGN,the son gave the administration the television .,DO,GIVE,1338.622314453125,-50.39577102661133
a lawyer designed a colonel a hat .,DO,DESIGN,the son gave the administration the television .,DO,GIVE,1367.48193359375,-50.545082092285156
the guest delivered the tea for the actress .,PD,DELIVER,a nurse promised a pie to a winner .,PD,PROMISE,963.5317993164062,-54.96484375
the guest delivered the actress the tea .,DO,DELIVER,a nurse promised a pie to a winner .,PD,PROMISE,957.1414184570312,-54.9116096496582
the guest delivered the tea for the actress .,PD,DELIVER,a nurse promised a winner a pie .,DO,PROMISE,3165.9287109375,-56.421409606933594
the guest delivered the actress the tea .,DO,DELIVER,a nurse promised a winner a pie .,DO,PROMISE,3148.2353515625,-56.382179260253906
the manager saved the candy for the boy .,PD,SAVE,a nurse promised a pie to a winner .,PD,PROMISE,963.6824340820312,-54.966094970703125
the manager saved the boy the candy .,DO,SAVE,a nurse promised a pie to a winner .,PD,PROMISE,951.4121704101562,-54.86357879638672
the manager saved the candy for the boy .,PD,SAVE,a nurse promised a winner a pie .,DO,PROMISE,3163.119384765625,-56.41519546508789
the manager saved the boy the candy .,DO,SAVE,a nurse promised a winner a pie .,DO,PROMISE,3127.63623046875,-56.33622741699219
the chief bought the coffee for the student .,PD,BUY,a nurse promised a pie to a winner .,PD,PROMISE,948.2620849609375,-54.8370475769043
the chief bought the student the coffee .,DO,BUY,a nurse promised a pie to a winner .,PD,PROMISE,943.7412719726562,-54.7988166809082
the chief bought the coffee for the student .,PD,BUY,a nurse promised a winner a pie .,DO,PROMISE,3110.106201171875,-56.29688262939453
the chief bought the student the coffee .,DO,BUY,a nurse promised a winner a pie .,DO,PROMISE,3100.34716796875,-56.27488327026367
the husband bought the log for the guest .,PD,BUY,a nurse promised a pie to a winner .,PD,PROMISE,970.9841918945312,-55.02648162841797
the husband bought the guest the log .,DO,BUY,a nurse promised a pie to a winner .,PD,PROMISE,960.7606811523438,-54.941802978515625
the husband bought the log for the guest .,PD,BUY,a nurse promised a winner a pie .,DO,PROMISE,3191.08984375,-56.47682189941406
the husband bought the guest the log .,DO,BUY,a nurse promised a winner a pie .,DO,PROMISE,3154.732666015625,-56.396610260009766
the writer purchased the tea for the father .,PD,PURCHASE,a nurse promised a pie to a winner .,PD,PROMISE,948.5650634765625,-54.839603424072266
the writer purchased the father the tea .,DO,PURCHASE,a nurse promised a pie to a winner .,PD,PROMISE,954.71142578125,-54.891273498535156
the writer purchased the tea for the father .,PD,PURCHASE,a nurse promised a winner a pie .,DO,PROMISE,3112.48681640625,-56.30223846435547
the writer purchased the father the tea .,DO,PURCHASE,a nurse promised a winner a pie .,DO,PROMISE,3140.8701171875,-56.36578369140625
the son left the salad for the friend .,PD,LEAVE,a nurse promised a pie to a winner .,PD,PROMISE,953.4276123046875,-54.88050842285156
the son left the friend the salad .,DO,LEAVE,a nurse promised a pie to a winner .,PD,PROMISE,952.3580322265625,-54.87152862548828
the son left the salad for the friend .,PD,LEAVE,a nurse promised a winner a pie .,DO,PROMISE,3130.173828125,-56.34190368652344
the son left the friend the salad .,DO,LEAVE,a nurse promised a winner a pie .,DO,PROMISE,3126.944580078125,-56.334678649902344
the friend made the bell for the army .,PD,MAKE,a nurse promised a pie to a winner .,PD,PROMISE,960.467529296875,-54.939361572265625
the friend made the army the bell .,DO,MAKE,a nurse promised a pie to a winner .,PD,PROMISE,956.8434448242188,-54.90911865234375
the friend made the bell for the army .,PD,MAKE,a nurse promised a winner a pie .,DO,PROMISE,3152.544921875,-56.391754150390625
the friend made the army the bell .,DO,MAKE,a nurse promised a winner a pie .,DO,PROMISE,3138.759033203125,-56.36107635498047
the wife bought the chicken for the lawyer .,PD,BUY,a nurse promised a pie to a winner .,PD,PROMISE,969.088623046875,-55.01084899902344
the wife bought the lawyer the chicken .,DO,BUY,a nurse promised a pie to a winner .,PD,PROMISE,957.3326416015625,-54.9132080078125
the wife bought the chicken for the lawyer .,PD,BUY,a nurse promised a winner a pie .,DO,PROMISE,3190.189453125,-56.47484588623047
the wife bought the lawyer the chicken .,DO,BUY,a nurse promised a winner a pie .,DO,PROMISE,3147.412109375,-56.380348205566406
the cousin left the tea for the kid .,PD,LEAVE,a nurse promised a pie to a winner .,PD,PROMISE,961.2945556640625,-54.94624710083008
the cousin left the kid the tea .,DO,LEAVE,a nurse promised a pie to a winner .,PD,PROMISE,952.466552734375,-54.872440338134766
the cousin left the tea for the kid .,PD,LEAVE,a nurse promised a winner a pie .,DO,PROMISE,3153.6376953125,-56.39418029785156
the cousin left the kid the tea .,DO,LEAVE,a nurse promised a winner a pie .,DO,PROMISE,3120.1865234375,-56.31953430175781
the teacher designed the bag for the writer .,PD,DESIGN,a nurse promised a pie to a winner .,PD,PROMISE,972.9807739257812,-55.04291534423828
the teacher designed the writer the bag .,DO,DESIGN,a nurse promised a pie to a winner .,PD,PROMISE,961.240966796875,-54.94580078125
the teacher designed the bag for the writer .,PD,DESIGN,a nurse promised a winner a pie .,DO,PROMISE,3200.85693359375,-56.49821472167969
the teacher designed the writer the bag .,DO,DESIGN,a nurse promised a winner a pie .,DO,PROMISE,3158.251953125,-56.404415130615234
the president sold the machine to the girl .,PD,SELL,an attorney got a chicken for a company .,PD,GET,814.52587890625,-53.620849609375
the president sold the girl the machine .,DO,SELL,an attorney got a chicken for a company .,PD,GET,831.0774536132812,-53.78178405761719
the president sold the machine to the girl .,PD,SELL,an attorney got a company a chicken .,DO,GET,3021.658447265625,-56.09492492675781
the president sold the girl the machine .,DO,SELL,an attorney got a company a chicken .,DO,GET,3083.425537109375,-56.236572265625
the son sold the beer to the band .,PD,SELL,an attorney got a chicken for a company .,PD,GET,811.5372314453125,-53.5914421081543
the son sold the band the beer .,DO,SELL,an attorney got a chicken for a company .,PD,GET,804.802978515625,-53.5247802734375
the son sold the beer to the band .,PD,SELL,an attorney got a company a chicken .,DO,GET,3017.963623046875,-56.086360931396484
the son sold the band the beer .,DO,SELL,an attorney got a company a chicken .,DO,GET,2984.048828125,-56.00725173950195
the sheriff threw the salad to the bishop .,PD,THROW,an attorney got a chicken for a company .,PD,GET,814.734130859375,-53.622894287109375
the sheriff threw the bishop the salad .,DO,THROW,an attorney got a chicken for a company .,PD,GET,831.824462890625,-53.788970947265625
the sheriff threw the salad to the bishop .,PD,THROW,an attorney got a company a chicken .,DO,GET,3034.862060546875,-56.12544631958008
the sheriff threw the bishop the salad .,DO,THROW,an attorney got a company a chicken .,DO,GET,3103.3408203125,-56.281639099121094
the priest promised the coffee to the mayor .,PD,PROMISE,an attorney got a chicken for a company .,PD,GET,824.585205078125,-53.71904373168945
the priest promised the mayor the coffee .,DO,PROMISE,an attorney got a chicken for a company .,PD,GET,818.786865234375,-53.66259002685547
the priest promised the coffee to the mayor .,PD,PROMISE,an attorney got a company a chicken .,DO,GET,3081.046875,-56.231170654296875
the priest promised the mayor the coffee .,DO,PROMISE,an attorney got a company a chicken .,DO,GET,3033.2001953125,-56.121612548828125
the pilot threw the card to the soldier .,PD,THROW,an attorney got a chicken for a company .,PD,GET,818.3543701171875,-53.658363342285156
the pilot threw the soldier the card .,DO,THROW,an attorney got a chicken for a company .,PD,GET,846.46337890625,-53.92853546142578
the pilot threw the card to the soldier .,PD,THROW,an attorney got a company a chicken .,DO,GET,3048.98095703125,-56.157936096191406
the pilot threw the soldier the card .,DO,THROW,an attorney got a company a chicken .,DO,GET,3144.63134765625,-56.37416076660156
the parent threw the salad to the nurse .,PD,THROW,an attorney got a chicken for a company .,PD,GET,804.9741821289062,-53.52648162841797
the parent threw the nurse the salad .,DO,THROW,an attorney got a chicken for a company .,PD,GET,830.9154052734375,-53.78022384643555
the parent threw the salad to the nurse .,PD,THROW,an attorney got a company a chicken .,DO,GET,3000.42529296875,-56.045562744140625
the parent threw the nurse the salad .,DO,THROW,an attorney got a company a chicken .,DO,GET,3097.800537109375,-56.26913070678711
the physician showed the coffee to the author .,PD,SHOW,an attorney got a chicken for a company .,PD,GET,828.1216430664062,-53.75328063964844
the physician showed the author the coffee .,DO,SHOW,an attorney got a chicken for a company .,PD,GET,817.5458374023438,-53.650455474853516
the physician showed the coffee to the author .,PD,SHOW,an attorney got a company a chicken .,DO,GET,3093.249267578125,-56.25883865356445
the physician showed the author the coffee .,DO,SHOW,an attorney got a company a chicken .,DO,GET,3025.457763671875,-56.103721618652344
the employer showed the juice to the candidate .,PD,SHOW,an attorney got a chicken for a company .,PD,GET,830.7874145507812,-53.77899169921875
the employer showed the candidate the juice .,DO,SHOW,an attorney got a chicken for a company .,PD,GET,846.4072875976562,-53.92800521850586
the employer showed the juice to the candidate .,PD,SHOW,an attorney got a company a chicken .,DO,GET,3097.4814453125,-56.268409729003906
the employer showed the candidate the juice .,DO,SHOW,an attorney got a company a chicken .,DO,GET,3145.927001953125,-56.377044677734375
the brother supplied the juice to the band .,PD,SUPPLY,an attorney got a chicken for a company .,PD,GET,827.0084838867188,-53.74251937866211
the brother supplied the band the juice .,DO,SUPPLY,an attorney got a chicken for a company .,PD,GET,836.5032348632812,-53.83384323120117
the brother supplied the juice to the band .,PD,SUPPLY,an attorney got a company a chicken .,DO,GET,3077.519775390625,-56.22315216064453
the brother supplied the band the juice .,DO,SUPPLY,an attorney got a company a chicken .,DO,GET,3109.02001953125,-56.294437408447266
the champion sold the iron to the army .,PD,SELL,an attorney got a chicken for a company .,PD,GET,813.5780029296875,-53.611534118652344
